2010	2	24	South Carolina Stingrays	Mikael Backlund	Center
2010	2	25	Louisville Lionhearts	Michael Grabner	Winger
2010	2	26	Victoria Vipers	Artem Anisimov	Center
2010	2	27	Brandon Bandits	Matt Gilroy	Defense
2010	2	28	Brandon Bandits	Carl Gunnarsson	Defense
2010	2	29	Louisiana Voodoo	Ryan Wilson	Defense
2010	2	30	San Francisco Fighting Cocks	Robbie Schremp	Winger
2010	2	31	Louisiana Voodoo	Brandon Yip	Winger
2010	2	32	Toledo Honey Badgers	Jason Demers	Defense
2010	2	33	Louisiana Voodoo	Johnny Boychuk	Defense
2010	2	34	Las Vegas Desperado	Scott Parse	Winger
2010	2	35	Indianapolis Mountain Goats	Antti Niemi	Goaltender
2010	2	36	Indianapolis Mountain Goats	Viktor Stalberg	Winger
2010	2	37	San Francisco Fighting Cocks	Logan Couture	Center
2010	2	38	Victoria Vipers	Kyle Cumiskey	Defense
2010	2	39	Mississauga Indians	Tomas Greiss	Goaltender
2010	2	40	Mississauga Indians	Dan Sexton	Winger
2010	3	41	Louisville Lionhearts	Matt Beleskey	Winger
2010	3	42	South Carolina Stingrays	Justin Abdelkader	Winger
2010	3	43	San Francisco Fighting Cocks	Luca Sbisa	Defense
2010	3	44	Oklahoma City Oil Barons	Tim Kennedy	Defense
2010	3	45	Oklahoma City Oil Barons	Brett Carson	Winger
2010	3	46	Victoria Vipers	Sami Lepisto	Defense
2010	3	47	Victoria Vipers	Luca Caputi	Winger
2010	3	48	Victoria Vipers	Jonas Gustavsson	Goaltender
2010	3	49	Mississippi Mudbugs	Michal Repik	Winger
2010	3	50	Mississippi Mudbugs	Christian Hanson	Winger
2010	3	51	Oakland Assassins	Drayson Bowman	Winger
2010	3	52	Victoria Vipers	Steve Bernier	Winger
2010	3	53	Oklahoma City Oil Barons	Keaton Ellerby	Defense
2010	3	54	Las Vegas Desperado	Bryan Rodney	Defense
2010	3	55	Indianapolis Mountain Goats	Matt Perreault	Center
2010	3	56	South Carolina Stingrays	Bryan Bickell	Winger
2010	3	57	San Francisco Fighting Cocks	Dan Paille	Winger
2010	3	58	Mississippi Mudbugs	Brad Marchand	Winger
2010	3	59	Mississippi Mudbugs	Casey Wellman	Winger
2010	3	60	Mississippi Mudbugs	Ryan Stoa	Winger
2010	4	61	Memphis Hound Dogs	Ryan Potulny	Winger
2010	4	62	Oakland Assassins	Nathan Gerbe	Winger
2010	4	63	San Francisco Fighting Cocks	Devan Dubnyk	Goaltender
2010	4	64	Oklahoma City Oil Barons	Justin Peters	Goaltender
2010	4	65	San Francisco Fighting Cocks	Brett Lebda	Defense
2010	4	66	San Francisco Fighting Cocks	Mark Stuart	Defense
2010	4	67	Brandon Bandits	Mike Santorelli	Winger
2010	4	68	San Francisco Fighting Cocks	Ryan Parent	Goaltender
2010	4	69	San Francisco Fighting Cocks	Alexander Sulzer	Defense
2010	4	70	San Francisco Fighting Cocks	Boris Valabik	Defense
2010	4	71	Indianapolis Mountain Goats	Matt Carkner	Defense
2010	4	72	Oakland Assassins	Nate Thompson	Center
2010	4	73	Seattle Surge	Ray Emery	Goaltender
2010	4	74	San Francisco Fighting Cocks	Petr Prucha	Winger
2010	4	75	San Francisco Fighting Cocks	Nick Bonino	Center
2010	4	76	Milwaukee Ice Dragons	Torrey Mitchell	Center
2010	4	77	Charlotte Storm	Kenndal McArdle	Winger
2010	4	78	Oakland Assassins	Craig Adams	Center
2010	4	79	Mississauga Indians	Bryan Allen	Defense
2010	4	80	Louisville Lionhearts	Matt Halischuk	Winger
2010	5	81	Toledo Honey Badgers	Boyd Gordon	Center
2010	5	82	Milwaukee Ice Dragons	Ryan Stone	Winger
2010	5	83	Indianapolis Mountain Goats	Jason Garrison	Defense
2010	5	84	Oklahoma City Oil Barons	Andrew McDonald	Defense
2010	5	85	Seattle Surge	Danny Syvret	Defense
2010	5	86	Las Vegas Desperado	Tom Pyatt	Winger
2010	5	87	Brandon Bandits	Brandon Segal	Winger
2010	5	88	Wichita Wolfpack	Grant Clitsome	Defense
2010	5	89	Charlotte Storm	Ben Lovejoy	Defense
2010	5	90	Milwaukee Ice Dragons	Aaron Asham	Winger
2010	5	91	Seattle Surge	Ales Kotalik	Winger
2010	5	92	San Francisco Fighting Cocks	Oskars Bartulis	Defense
2010	5	93	Oklahoma City Oil Barons	Mark Fraser	Defense
2010	5	94	Green Bay Glory	Ryan White	Center
2010	5	95	San Francisco Fighting Cocks	Alexandre Giroux	Center
2010	5	96	San Francisco Fighting Cocks	Vladimir Zharkov	Winger
2010	5	97	San Francisco Fighting Cocks	Ryan Jones	Winger
2010	5	98	Oakland Assassins	Lauri Korpikoski	Winger
2010	5	99	Mississauga Indians	Sean Avery	Winger
2010	5	100	Las Vegas Desperado	Patrick Kaleta	Winger
2011	1	1	South Carolina Stingrays	Jordan Eberle	Winger
2011	1	2	South Carolina Stingrays	Jeff Skinner	Winger
2011	1	3	South Carolina Stingrays	Taylor Hall	Winger
2011	1	4	Louisiana Voodoo	Cam Fowler	Defense
2011	1	5	South Carolina Stingrays	P.K. Subban	Defense
