Price, Carey	CHY	57	3312	3.70	28	24	3	5	1	204	1670	1874	0.891	0	1	1	12	87	33	120	72.5	6	0	0	0	0	0	0	0	2018-19	Regular	Veteran
Quick, Jonathan	OKL	53	3079	3.39	17	27	6	3	0	174	1774	1948	0.911	0	0	0	6	71	41	112	63.4	3	0	0	0	0	0	0	0	2018-19	Regular	Veteran
Raanta, Antti	MIL	80	4832	2.48	61	13	5	3	6	200	2382	2582	0.923	0	1	1	2	0	0	0	0.0	1	0	0	0	0	0	0	0	2018-19	Regular	Veteran
Rask, Tuukka	SFC	72	4329	3.15	37	24	8	6	5	227	2243	2470	0.908	0	2	2	4	31	27	58	53.4	2	0	0	0	0	0	0	0	2018-19	Regular	Veteran
Reimer, James	GRE	69	4121	3.79	14	45	8	2	2	260	2187	2447	0.894	0	0	0	22	20	38	58	34.5	11	0	0	0	0	0	0	0	2018-19	Regular	Veteran
Rinne, Pekka	VIC	79	4740	2.71	47	25	6	6	7	214	2401	2615	0.918	0	2	2	8	22	33	55	40.0	4	0	0	0	0	0	0	0	2018-19	Regular	Veteran
Rittich, David	ATL	18	900	5.67	1	13	0	0	0	85	581	666	0.872	0	0	0	16	1	4	5	20.0	8	0	0	0	0	0	0	0	2018-19	Regular	Rookie
Saros, Juuse	OAK	5	211	2.56	1	0	2	0	0	9	89	98	0.908	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2018-19	Regular	Rookie
Smith, Mike	KEL	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2018-19	Regular	Veteran
Stalock, Alex		1	59	1.02	1	0	0	0	0	1	22	23	0.957	0	0	0	2	1	0	1	100.0	1	0	0	0	0	0	0	0	2018-19	Regular	Veteran
Subban, Malcolm	SCS	5	286	4.83	2	3	0	0	0	23	135	158	0.854	0	0	0	2	1	0	1	100.0	1	0	0	0	0	0	0	0	2018-19	Regular	Rookie
Talbot, Cam	WIT	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2018-19	Regular	Veteran
Ullmark, Linus	VIC	3	180	2.67	2	1	0	0	0	8	76	84	0.905	0	0	0	0	1	1	2	50.0	0	0	0	0	0	0	0	0	2018-19	Regular	Veteran
Varlamov, Semyon	SEA	66	3925	3.18	33	26	4	4	1	208	1910	2118	0.902	0	2	2	4	4	2	6	66.7	2	0	0	0	0	0	0	0	2018-19	Regular	Veteran
Vasilevskiy, Andrei	KEL	82	4985	3.27	32	38	11	2	2	272	2799	3071	0.911	0	0	0	2	4	2	6	66.7	1	0	0	0	0	0	0	0	2018-19	Regular	Veteran
Ward, Cam	PEO	15	907	4.17	6	8	1	1	1	63	495	558	0.887	0	0	0	0	2	1	3	66.7	0	0	0	0	0	0	0	0	2018-19	Regular	Veteran
Allen, Jake	SFC	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Andersen, Frederik	LOU	5	299	4.82	1	4	0	0	0	24	214	238	0.899	0	0	0	0	3	3	6	50.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Anderson, Craig	WIT	6	299	3.01	2	3	0	0	0	15	111	126	0.881	0	0	0	2	0	0	0	0.0	1	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Bishop, Ben	AUG	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Bobrovsky, Sergei	STA	18	1063	2.31	15	2	0	0	2	41	569	610	0.933	0	1	1	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Brossoit, Laurent	CIN	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Rookie
Budaj, Peter	AUG	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Condon, Mike	WIT	2	88	0.68	1	0	0	0	0	1	32	33	0.970	0	0	0	2	0	0	0	0.0	1	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Crawford, Corey	CIN	5	314	4.01	1	4	0	0	0	21	184	205	0.898	0	0	0	2	4	2	6	66.7	1	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Darling, Scott	STA	2	59	3.05	1	1	0	0	0	3	32	35	0.914	0	0	0	0	0	2	2	0.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Dell, Aaron	CHY	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Dubnyk, Devan	ABB	19	1178	3.16	10	8	0	0	1	62	529	591	0.895	0	0	0	6	15	24	39	38.5	3	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Elliott, Brian	ABB	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Enroth, Jhonas	SCS	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Fleury, Marc-Andre	IND	7	420	4.00	3	4	0	1	0	28	194	222	0.874	0	1	1	0	0	1	1	0.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Gibson, John	MIL	17	1031	2.50	9	8	0	0	1	43	451	494	0.913	0	1	1	0	1	1	2	50.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Greiss, Thomas	WIT	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Grubauer, Philipp	GRE	1	3	0.00	0	0	0	0	0	0	0	0	0.000	1	0	1	0	0	1	1	0.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Halak, Jaroslav	LOU	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Holtby, Braden	LSB	11	685	2.54	4	7	0	1	0	29	409	438	0.934	0	0	0	6	9	1	10	90.0	3	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Hutton, Carter	IND	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Kinkaid, Keith	VIC	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Kuemper, Darcy	STA	1	34	3.53	0	0	0	0	0	2	14	16	0.875	0	0	0	0	2	0	2	100.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Lack, Eddie	SCS	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Lehner, Robin	AUG	10	616	3.90	5	5	0	1	0	40	348	388	0.897	0	0	0	4	4	3	7	57.1	2	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Luongo, Roberto	SCS	4	238	4.29	0	4	0	1	0	17	128	145	0.883	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Markstrom, Jacob	VIC	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
McElhinney, Curtis	SEA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Mrazek, Petr	CIN	1	1	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Nilsson, Anders	CHY	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Price, Carey	CHY	5	299	3.21	1	4	0	0	1	16	137	153	0.895	0	0	0	0	2	3	5	40.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Raanta, Antti	MIL	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Rask, Tuukka	SFC	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Reimer, James	GRE	14	833	2.88	7	7	0	3	1	40	419	459	0.913	0	1	1	2	1	5	6	16.7	1	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Rinne, Pekka	VIC	21	1275	2.87	13	8	0	2	1	61	677	738	0.917	0	0	0	4	18	11	29	62.1	2	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Schneider, Cory	LSB	1	1	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	1	0	1	100.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Smith, Mike	SEA	5	296	3.65	1	4	0	0	0	18	148	166	0.892	0	0	0	0	12	3	15	80.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Stolarz, Anthony	SEA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Rookie
Talbot, Cam	SFC	5	308	3.31	1	4	0	0	0	17	188	205	0.917	0	0	0	0	3	4	7	42.9	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Varlamov, Semyon	KEL	2	92	2.61	1	1	0	0	0	4	66	70	0.943	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Vasilevskiy, Andrei	KEL	11	654	2.48	6	4	0	0	0	27	445	472	0.943	0	0	0	4	7	7	14	50.0	2	0	0	0	0	0	0	0	2017-18	Playoffs	Veteran
Allen, Jake	SFC	15	840	4.14	4	10	0	2	0	58	412	470	0.877	0	0	0	4	13	5	18	72.2	2	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Andersen, Frederik	LOU	73	4314	3.64	26	40	7	9	3	262	2531	2793	0.906	0	2	2	16	48	60	108	44.4	8	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Anderson, Craig	WIT	74	4396	2.53	42	23	6	2	3	185	2061	2246	0.918	0	0	0	0	3	2	5	60.0	0	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Bernier, Jonathan	OAK	14	724	4.64	4	6	0	0	1	56	427	483	0.884	0	1	1	8	21	8	29	72.4	4	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Bishop, Ben	AUG	21	1243	3.96	10	9	2	2	0	82	616	698	0.883	0	0	0	10	14	18	32	43.8	5	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Bobrovsky, Sergei	STA	82	4923	2.74	38	31	13	4	4	225	2458	2683	0.916	0	0	0	10	4	7	11	36.4	5	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Brossoit, Laurent	CIN	3	138	2.17	2	1	0	0	0	5	49	54	0.907	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Regular	Rookie
Budaj, Peter	AUG	11	575	3.23	4	3	2	0	1	31	247	278	0.888	0	0	0	0	2	0	2	100.0	0	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Condon, Mike	WIT	12	556	2.81	6	2	1	0	1	26	274	300	0.913	0	0	0	4	0	0	0	0.0	2	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Crawford, Corey	CIN	70	4070	3.49	31	28	7	1	1	237	2115	2352	0.899	0	3	3	8	30	40	70	42.9	4	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Darling, Scott	STA	7	243	3.46	1	1	1	0	0	14	136	150	0.907	0	0	0	0	1	3	4	25.0	0	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Dell, Aaron	CHY	7	373	4.50	3	3	0	1	0	28	179	207	0.865	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Dubnyk, Devan	ABB	79	4713	2.78	46	27	5	4	5	218	2290	2508	0.913	0	0	0	28	55	36	91	60.4	14	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Elliott, Brian	ABB	6	226	2.92	1	1	1	0	0	11	81	92	0.880	0	0	0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Enroth, Jhonas	SCS	1	60	9.00	0	1	0	0	0	9	36	45	0.800	0	0	0	0	1	0	1	100.0	0	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Fleury, Marc-Andre	IND	12	691	3.82	5	7	0	0	0	44	435	479	0.908	0	0	0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Gibson, John	MIL	77	4631	2.49	47	19	8	3	6	192	2055	2247	0.915	0	2	2	0	2	3	5	40.0	0	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Greiss, Thomas	WIT	2	14	4.29	0	0	0	0	0	1	6	7	0.857	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Grubauer, Philipp	GRE	26	1312	2.47	10	8	2	0	1	54	671	725	0.926	0	2	2	2	11	14	25	44.0	1	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Halak, Jaroslav	LOU	14	644	3.45	2	6	1	0	0	37	340	377	0.902	0	0	0	2	1	6	7	14.3	1	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Hellebuyck, Connor	OAK	33	1728	4.17	7	19	2	2	0	120	882	1002	0.880	0	1	1	0	1	2	3	33.3	0	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Holtby, Braden	LSB	77	4598	2.68	41	25	10	1	2	205	2340	2545	0.919	0	3	3	16	82	34	116	70.7	8	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Howard, Jimmy	IND	31	1875	2.98	12	14	4	0	2	93	1052	1145	0.919	0	0	0	8	34	23	57	59.6	4	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Hutton, Carter	IND	7	392	3.83	1	5	1	0	0	25	201	226	0.889	0	0	0	4	5	7	12	41.7	2	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Johnson, Chad		6	226	3.72	1	2	0	1	0	14	112	126	0.889	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Jones, Martin	MEM	81	4804	3.76	21	49	9	5	3	301	2615	2916	0.897	0	2	2	18	42	41	83	50.6	9	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Khudobin, Anton	PEO	4	246	5.61	0	3	1	0	0	23	160	183	0.874	0	0	0	0	0	2	2	0.0	0	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Kinkaid, Keith	VIC	15	879	3.89	6	5	3	1	0	57	448	505	0.887	0	0	0	6	12	9	21	57.1	3	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Kuemper, Darcy	STA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Lack, Eddie	SCS	8	438	4.38	2	5	0	0	0	32	259	291	0.890	0	0	0	0	3	0	3	100.0	0	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Lehner, Robin	AUG	69	3948	2.99	40	23	3	3	1	197	1903	2100	0.906	0	1	1	20	33	40	73	45.2	10	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Lundqvist, Henrik	PEO	40	2403	4.37	5	33	2	4	0	175	1423	1598	0.890	0	0	0	4	18	13	31	58.1	2	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Luongo, Roberto	SCS	77	4433	3.79	23	45	3	5	1	280	2524	2804	0.900	0	1	1	18	4	5	9	44.4	9	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Markstrom, Jacob	VIC	1	29	10.34	0	1	0	0	0	5	21	26	0.808	0	0	0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	2017-18	Regular	Veteran
McElhinney, Curtis	SEA	22	1240	3.10	11	9	1	2	3	64	550	614	0.896	0	0	0	2	0	0	0	0.0	1	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Miller, Ryan		36	2170	3.87	8	25	2	6	1	140	1337	1477	0.905	0	0	0	12	18	31	49	36.7	6	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Montoya, Al	OKL	6	247	4.62	0	4	1	2	0	19	129	148	0.872	0	0	0	2	0	1	1	0.0	1	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Mrazek, Petr	CIN	14	752	3.75	9	3	0	0	0	47	369	416	0.887	0	1	1	6	16	6	22	72.7	3	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Murray, Matt	OKL	58	3343	3.57	14	40	2	3	0	199	1911	2110	0.906	0	1	1	14	45	35	80	56.3	7	0	0	0	0	0	0	0	2017-18	Regular	Rookie
Neuvirth, Michal	MEM	4	203	5.32	1	2	0	2	0	18	103	121	0.851	0	0	0	0	2	1	3	66.7	0	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Nilsson, Anders	CHY	5	260	1.38	3	0	1	0	0	6	124	130	0.954	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Pickard, Calvin	PEO	4	121	4.46	0	2	0	0	0	9	71	80	0.888	0	0	0	0	2	0	2	100.0	0	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Price, Carey	CHY	74	4312	2.76	41	21	9	2	4	198	2014	2212	0.910	0	2	2	12	91	30	121	75.2	6	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Quick, Jonathan	OKL	22	1216	4.59	3	16	0	0	0	93	615	708	0.869	0	1	1	2	25	8	33	75.8	1	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Raanta, Antti	MIL	7	354	2.37	3	1	2	0	0	14	152	166	0.916	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Rask, Tuukka	SFC	21	1113	2.96	12	5	1	0	2	55	520	575	0.904	0	1	1	0	10	6	16	62.5	0	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Reimer, James	GRE	63	3711	2.64	36	20	7	4	6	163	1634	1797	0.909	0	0	0	16	25	30	55	45.5	8	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Rinne, Pekka	VIC	79	4691	3.10	43	26	8	4	4	242	2237	2479	0.902	0	2	2	14	77	40	117	65.8	7	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Saros, Juuse	OAK	14	776	3.56	5	8	0	2	0	46	392	438	0.895	0	0	0	0	1	1	2	50.0	0	0	0	0	0	0	0	0	2017-18	Regular	Rookie
Schneider, Cory	LSB	39	2277	3.16	22	11	3	2	1	120	1176	1296	0.907	0	0	0	0	0	2	2	0.0	0	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Smith, Mike	SEA	56	3225	3.42	23	27	4	4	1	184	1446	1630	0.887	0	1	1	8	98	49	147	66.7	4	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Stolarz, Anthony	SEA	7	419	3.44	5	2	0	0	0	24	165	189	0.873	0	0	0	0	2	0	2	100.0	0	0	0	0	0	0	0	0	2017-18	Regular	Rookie
Talbot, Cam	SFC	50	2899	3.41	21	22	5	6	1	165	1488	1653	0.900	0	1	1	2	24	30	54	44.4	1	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Varlamov, Semyon	KEL	12	505	3.33	2	3	4	0	1	28	258	286	0.902	0	0	0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Vasilevskiy, Andrei	KEL	75	4378	3.60	28	37	6	3	2	263	2296	2559	0.897	0	1	1	4	22	40	62	35.5	2	0	0	0	0	0	0	0	2017-18	Regular	Veteran
Allen, Jake	SFC	72	4312	3.51	27	35	9	5	1	252	2232	2484	0.899	0	0	0	14	56	47	103	54.4	7	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Andersen, Frederik	LOU	69	4126	3.23	28	38	1	2	4	222	2070	2292	0.903	0	0	0	0	1	3	4	25.0	0	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Anderson, Craig	WIT	49	2926	3.44	13	31	4	0	1	168	1396	1564	0.893	0	0	0	0	1	3	4	25.0	0	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Bernier, Jonathan	GRE	26	1502	3.79	5	18	1	3	2	95	716	811	0.883	0	0	0	0	3	1	4	75.0	0	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Berra, Reto	 	6	232	2.59	2	1	0	0	0	10	105	115	0.913	0	0	0	0	3	2	5	60.0	0	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Bishop, Ben	MGA	67	3798	3.24	31	25	7	5	3	205	1937	2142	0.904	0	1	1	6	31	30	61	50.8	3	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Bobrovsky, Sergei	LSB	21	1275	4.38	5	13	3	0	0	93	653	746	0.875	0	0	0	0	2	0	2	100.0	0	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Condon, Mike	CIN	1	60	2.00	1	0	0	0	0	2	35	37	0.946	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2016-17	Regular	Rookie
Crawford, Corey	CIN	79	4730	2.97	40	26	10	3	6	234	2505	2739	0.915	0	4	4	0	4	4	8	50.0	0	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Darling, Scott	VIC	5	298	4.23	1	4	0	1	0	21	135	156	0.865	0	0	0	2	6	2	8	75.0	1	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Domingue, Louis	 	4	239	3.77	2	2	0	0	0	15	88	103	0.854	0	0	0	0	2	0	2	100.0	0	0	0	0	0	0	0	0	2016-17	Regular	Rookie
Dubnyk, Devan	ABB	63	3787	3.34	26	33	4	8	3	211	1970	2181	0.903	0	2	2	20	42	69	111	37.8	10	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Elliott, Brian	WIT	73	4318	2.46	47	18	5	1	7	177	1926	2103	0.916	0	1	1	2	6	0	6	100.0	1	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Enroth, Jhonas	SCS	8	394	1.83	4	1	1	0	1	12	176	188	0.936	0	0	0	2	10	4	14	71.4	1	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Fleury, Marc-Andre	OAK	58	3410	3.26	25	26	4	1	5	185	1682	1867	0.901	0	1	1	0	4	3	7	57.1	0	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Gibson, John	SCS	76	4514	3.15	28	39	5	9	1	237	2192	2429	0.902	0	1	1	2	5	3	8	62.5	1	0	0	0	0	0	0	0	2016-17	Regular	Rookie
Greiss, Thomas	WIT	13	626	2.88	5	4	1	2	1	30	294	324	0.907	0	0	0	2	4	9	13	30.8	1	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Grubauer, Philipp	OKL	12	539	2.34	5	4	0	0	1	21	267	288	0.927	0	0	0	0	4	3	7	57.1	0	0	0	0	0	0	0	0	2016-17	Regular	Rookie
Halak, Jaroslav	LOU	14	816	4.04	3	7	2	0	0	55	410	465	0.882	0	0	0	0	1	2	3	33.3	0	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Hellebuyck, Connor	OAK	20	1183	2.94	10	4	4	1	0	58	542	600	0.903	0	0	0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	2016-17	Regular	Rookie
Holtby, Braden	STA	81	4865	3.06	31	46	2	8	2	248	2539	2787	0.911	0	1	1	10	69	51	120	57.5	5	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Howard, Jimmy	SFC	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Hutton, Carter	IND	7	273	4.40	3	1	0	0	0	20	166	186	0.892	0	0	0	4	6	4	10	60.0	2	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Johnson, Chad	VIC	64	3751	2.75	21	31	9	6	1	172	1816	1988	0.913	0	0	0	0	2	3	5	40.0	0	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Jones, Martin	MEM	74	4266	2.84	38	29	3	4	7	202	2065	2267	0.911	0	2	2	20	49	50	99	49.5	10	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Khudobin, Anton	 	4	73	2.47	0	0	1	0	0	3	25	28	0.893	0	0	0	0	2	0	2	100.0	0	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Kinkaid, Keith	MGA	1	56	1.07	0	0	0	0	0	1	27	28	0.964	0	0	0	2	0	1	1	0.0	1	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Korpisalo, Joonas	GRE	5	104	4.04	1	1	0	0	0	7	43	50	0.860	0	1	1	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2016-17	Regular	Rookie
Kuemper, Darcy	MGA	13	759	2.77	6	6	1	1	2	35	397	432	0.919	0	0	0	8	15	9	24	62.5	4	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Lack, Eddie	SCS	1	46	0.00	1	0	0	0	0	0	13	13	1.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Lehner, Robin	OAK	22	1337	2.83	13	6	3	0	3	63	640	703	0.910	0	1	1	10	16	14	30	53.3	5	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Lehtonen, Kari	PEO	62	3694	4.40	8	51	2	2	2	271	2086	2357	0.885	0	0	0	10	29	30	59	49.2	5	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Lundqvist, Henrik	GRE	56	3356	3.16	15	33	7	3	3	177	1747	1924	0.908	0	0	0	6	26	35	61	42.6	3	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Luongo, Roberto	MIL	73	4256	2.73	45	22	3	1	6	194	2035	2229	0.913	0	2	2	6	2	3	5	40.0	3	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Markstrom, Jacob	IND	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Mason, Steve	SEA	66	3778	2.76	31	27	6	6	5	174	1792	1966	0.911	0	1	1	2	2	0	2	100.0	1	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Miller, Ryan	PEO	18	893	3.90	5	9	1	0	2	58	541	599	0.903	0	0	0	4	9	14	23	39.1	2	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Montoya, Al	MEM	16	782	3.30	7	5	1	1	1	43	460	503	0.915	0	2	2	0	14	9	23	60.9	0	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Mrazek, Petr	CIN	6	180	5.67	1	3	0	0	0	17	104	121	0.860	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2016-17	Regular	Veteran
Murray, Matt	STA	10	451	3.33	4	3	1	0	0	25	209	234	0.893	0	0	0	2	10	9	19	52.6	1	0	0	0	0	0	0	0	2016-17	Regular	Rookie
Neuvirth, Michal	ABB	25	1351	2.89	12	7	3	0	0	65	654	719	0.910	0	0	0	2	7	13	20	35.0	1	0	0	0	0	0	0	0	2016-17	Regular	Veteran
