163	Foegele, Warren	PEO	LW	77	10	5	15	-17	20	0	0	3	0	106	9.4	12:30	90	0	3	3	0	0	11	4	4	2	4	3	3	0	0	0	0	0	2
164	Fogarty, Steven	 	RW	10	0	0	0	-1	0	0	0	0	0	9	0.0	07:45	90	2	0	2	0	0	3	1	3	1	1	2	1	0	0	0	0	0	0
165	Fors Karlsson, Jacob	 	C	28	3	6	9	1	2	0	0	0	0	21	14.3	11:45	90	3	0	3	0	0	28	3	3	3	2	1	1	0	0	0	0	1	49
166	Forsberg, Filip	MSG	LW	64	28	22	50	8	26	7	2	4	0	217	12.9	18:30	90	0	3	0	0	0	28	4	4	4	4	3	2	0	0	0	0	0	27
167	Fortin, Alexandre	 	LW	24	3	3	6	-6	2	0	1	1	0	29	10.3	10:30	90	0	2	2	0	0	20	2	3	2	1	2	1	0	0	0	0	1	29
168	Frederic, Trent	 	C	15	0	0	0	-4	15	0	0	0	0	19	0.0	09:30	90	3	0	0	0	0	3	3	3	1	2	3	2	0	0	0	0	2	0
169	Fritz, Tanner	 	C	8	0	1	1	-3	2	0	0	0	0	6	0.0	10:45	90	1	0	1	0	0	3	2	3	2	2	3	2	0	0	0	0	1	24
170	Frk, Martin	 	RW	30	1	5	6	-9	4	1	0	0	0	28	3.6	09:15	90	0	1	1	0	0	6	2	3	2	2	3	1	0	0	0	0	0	82
171	Frolik, Michael	CHY	RW	65	16	18	34	24	26	0	2	4	0	132	12.1	13:15	90	0	5	5	0	0	18	4	3	4	3	3	1	0	0	0	0	0	49
172	Smith, Gemel	 	LW	17	2	1	3	-4	0	0	0	0	0	14	14.3	08:15	90	0	3	3	0	0	30	2	2	2	2	2	2	0	0	0	0	0	9
173	Wilson, Garrett	 	RW	50	2	6	8	2	18	0	0	0	0	54	3.7	07:30	90	0	3	3	0	0	7	2	2	2	3	4	3	0	0	0	0	0	46
174	Gabriel, Kurtis	 	RW	22	2	2	4	0	59	0	0	1	0	7	28.6	07:15	90	0	2	2	0	0	38	2	2	2	2	4	4	0	0	0	0	0	37
175	Gagner, Sam	 	RW	32	6	7	13	-6	14	1	0	1	0	68	8.8	14:30	90	0	2	2	0	0	17	3	3	3	2	2	1	0	0	0	0	2	25
176	Galchenyuk, Alex	WIT	LW	72	19	22	41	-19	34	9	0	4	0	159	11.9	15:45	90	1	1	0	0	0	19	4	4	4	3	3	2	0	0	0	0	1	42
177	Gallagher, Brendan	MIL	RW	82	33	19	52	10	49	4	0	4	0	302	10.9	16:30	90	0	0	4	0	0	22	4	4	3	5	3	3	0	0	0	0	0	23
178	Gambardella, Joseph	CIN	LW	15	0	3	3	2	2	0	0	0	0	7	0.0	08:00	90	0	3	3	0	0	3	2	3	2	2	2	1	0	0	0	0	0	183
179	Garland, Conor	CIN	RW	47	13	5	18	1	12	4	0	2	0	118	11.0	12:45	90	0	2	2	0	0	19	3	4	3	2	2	2	0	0	0	0	0	4
180	Gaudette, Adam	ATL	C	56	5	7	12	-8	18	0	0	1	0	55	9.1	11:00	90	3	0	0	0	0	22	3	4	3	4	3	2	0	0	0	0	1	16
181	Gauthier, Frederik	 	C	70	3	11	14	3	12	0	0	0	0	46	6.5	08:15	90	3	0	0	0	0	5	3	2	3	3	3	3	0	0	0	0	3	43
182	Getzlaf, Ryan	GRE	C	67	14	34	48	-19	58	1	0	2	0	133	10.5	19:30	90	3	0	0	0	0	15	3	2	4	5	4	4	0	0	0	0	4	154
183	Gibbons, Brian	 	LW	64	8	11	19	-5	20	0	0	0	0	50	16.0	11:00	90	0	3	3	0	0	16	2	3	3	3	2	2	0	1	0	0	0	97
184	Girgensons, Zemgus	KEL	LW	72	5	13	18	-11	17	0	0	0	0	78	6.4	13:30	90	0	4	4	0	0	11	2	3	3	4	3	3	0	0	1	0	0	63
185	Giroux, Claude	MIL	LW	82	22	63	85	9	24	2	1	4	0	229	9.6	21:30	90	4	4	4	0	0	12	4	4	5	3	2	2	0	0	0	0	5	232
186	Glendening, Luke	AUG	C	78	10	13	23	2	15	0	1	1	0	102	9.8	15:45	90	5	0	5	0	0	8	3	3	3	4	4	4	0	1	1	1	5	1
187	Goldobin, Nikolay	 	LW	63	7	20	27	-10	18	1	0	1	0	105	6.7	15:00	90	0	2	2	0	0	12	4	4	4	3	1	1	0	0	0	0	0	91
188	Goodrow, Barclay	CHY	C	82	7	9	16	4	76	0	1	3	0	84	8.3	11:00	90	4	4	0	0	0	10	3	4	3	4	4	4	0	1	0	1	3	2
189	Gourde, Yanni	STA	RW	80	22	26	48	9	66	5	1	5	0	130	16.9	15:45	90	0	3	3	0	0	25	4	4	4	4	3	2	0	0	1	0	3	45
190	Grabner, Michael	CIN	LW	41	9	7	16	-2	8	0	6	1	0	65	13.8	14:30	90	0	4	0	0	0	16	4	5	2	2	2	2	0	0	1	0	0	45
191	Grant, Derek	 	C	56	4	10	14	-6	14	0	0	1	0	74	5.4	11:45	90	3	3	0	0	0	18	3	3	3	3	3	2	0	0	0	0	3	33
192	Greenway, Jordan	OAK	LW	81	12	12	24	-12	29	0	0	0	0	109	11.0	13:45	90	0	2	2	0	0	20	3	3	3	3	3	2	0	0	0	0	0	25
193	Greer, A.J.	 	LW	15	1	1	2	-2	14	0	0	0	0	9	11.1	06:15	90	0	1	1	0	0	20	2	3	2	2	4	2	0	0	0	0	0	20
194	Grimaldi, Rocco	MIL	RW	53	5	8	13	-2	10	0	0	0	0	81	6.2	10:00	90	0	2	2	0	0	13	3	4	3	3	2	1	0	0	0	0	0	53
195	Grundstrom, Carl	OAK	LW	15	5	1	6	-4	6	0	0	1	0	26	19.2	15:00	90	0	2	2	0	0	32	3	3	2	3	3	3	0	0	0	0	0	2
196	Guentzel, Jake	AUG	LW	82	40	36	76	13	26	6	1	4	0	227	17.6	19:15	90	0	3	3	0	0	28	4	4	4	4	2	1	0	0	0	0	0	48
197	Gurianov, Denis	STA	RW	21	1	3	4	-3	0	0	0	0	0	23	4.3	10:45	90	0	1	1	0	0	4	3	4	2	1	3	1	0	0	0	0	0	36
198	Hagelin, Carl	OKL	LW	58	5	14	19	7	30	0	0	2	0	99	5.1	14:45	90	0	3	3	0	0	5	4	5	3	4	3	1	0	0	1	0	0	97
199	Haley, Micheal	 	LW	43	2	4	6	-2	75	0	0	0	0	34	5.9	08:00	90	0	2	2	0	0	15	2	2	2	3	4	5	0	0	0	0	0	18
200	Hall, Taylor	CIN	LW	33	11	26	37	-6	16	1	0	3	0	113	9.7	19:45	90	0	3	0	0	0	25	4	5	5	3	3	3	0	0	0	0	0	198
201	Hannikainen, Markus	 	RW	44	4	3	7	-5	2	0	0	1	0	52	7.7	09:30	90	0	3	3	0	0	14	2	3	2	3	3	2	0	0	0	0	0	11
202	Hanzal, Martin	 	C	7	1	1	2	-4	4	1	0	0	0	14	7.1	12:45	90	3	0	0	0	0	14	1	1	3	3	3	3	0	0	0	0	4	0
203	Hartman, Ryan	 	LW	83	12	14	26	1	74	0	0	2	0	145	8.3	13:00	90	0	3	3	0	0	16	3	3	3	4	4	3	0	0	0	0	0	22
204	Hathaway, Garnet	CHY	RW	76	11	8	19	14	56	0	2	5	0	77	14.3	10:30	90	0	5	5	0	0	14	3	3	2	4	4	3	0	1	0	0	0	9
205	Haula, Erik	VIC	C	15	2	5	7	1	10	0	0	0	0	26	7.7	16:30	90	3	0	3	0	0	11	3	4	3	3	2	1	0	0	0	0	3	60
206	Hawryluk, Jayce	LSB	RW	42	7	5	12	-8	16	0	0	0	0	35	20.0	09:30	90	0	2	2	0	0	31	3	3	3	3	4	3	0	0	0	0	1	28
207	Hayden, John	 	RW	54	3	2	5	-12	27	0	0	0	0	42	7.1	09:15	90	0	2	2	0	0	12	3	3	1	3	4	3	0	0	0	0	0	0
208	Hayes, Kevin	KEL	C	71	19	35	54	-2	12	3	2	2	0	156	12.2	18:15	90	3	0	0	0	0	27	4	2	4	3	2	1	0	0	0	0	3	171
209	Heinen, Danton	SFC	LW	77	11	23	34	13	16	1	0	2	0	114	9.6	14:00	90	0	3	3	0	0	15	4	4	4	4	2	2	0	0	0	0	0	54
210	Helm, Darren	IND	LW	61	7	10	17	-11	20	0	1	0	0	107	6.5	14:30	90	0	4	4	0	0	12	3	4	3	3	3	2	0	0	0	0	0	36
211	Hendricks, Matt	 	C	26	0	3	3	-2	19	0	0	0	0	23	0.0	08:45	90	3	3	3	0	0	3	1	2	2	2	4	3	0	0	0	0	3	30
212	Henrique, Adam	SFC	C	82	18	24	42	-5	24	8	0	3	0	122	14.8	16:30	90	3	0	0	0	0	13	4	4	4	3	3	2	0	1	0	0	3	13
213	Hertl, Tomas	STA	C	77	35	39	74	5	18	11	1	5	0	176	19.9	19:00	90	4	4	0	0	0	28	4	4	5	4	2	3	0	0	1	0	3	36
214	Hinostroza, Vinnie	GRE	RW	72	16	23	39	-4	14	3	0	3	0	152	10.5	15:15	90	0	0	3	0	0	22	3	4	3	4	3	1	0	0	0	0	0	82
215	Hintz, Roope	WIT	C	58	9	13	22	-11	24	3	0	3	0	99	9.1	14:00	90	3	3	3	0	0	10	3	4	3	4	4	3	0	0	0	0	3	23
216	Hirose, Taro	OAK	LW	10	1	6	7	0	2	0	0	1	0	15	6.7	15:15	90	0	1	1	0	0	13	2	3	3	1	1	1	0	0	0	0	0	525
217	Hischier, Nico	OAK	C	69	17	30	47	0	24	3	0	3	0	160	10.6	18:00	90	3	0	0	0	0	11	5	5	5	4	2	2	0	1	0	0	2	66
218	Ho-Sang, Joshua	PEO	RW	10	1	1	2	2	6	0	0	0	0	10	10.0	14:30	90	0	0	1	0	0	13	4	4	2	1	1	1	0	0	0	0	0	12
219	Hoffman, Mike	MSG	RW	82	36	34	70	-24	30	17	0	6	0	253	14.2	17:45	90	0	2	2	0	0	28	4	5	4	3	2	1	0	0	0	0	0	61
220	Hornqvist, Patric	LSB	RW	69	18	19	37	-3	26	6	0	2	0	197	9.1	15:30	90	0	2	2	0	0	8	2	3	3	3	4	3	0	1	0	0	0	26
221	Horvat, Bo	SEA	C	82	27	34	61	-4	33	7	2	3	0	227	11.9	20:45	90	3	0	0	0	0	21	4	3	4	3	3	2	0	0	0	0	4	37
222	Howden, Brett	MIL	C	66	6	17	23	-16	14	0	0	1	0	74	8.1	15:00	90	3	0	0	0	0	11	3	4	3	3	3	2	0	1	0	0	2	50
223	Huberdeau, Jonathan	PEO	LW	82	30	62	92	-14	40	11	0	5	0	226	13.3	18:45	90	0	3	0	0	0	18	5	4	5	4	3	2	0	0	0	0	0	271
224	Hudon, Charles	 	LW	32	3	2	5	-9	16	0	0	0	0	50	6.0	11:45	90	0	2	2	0	0	11	3	3	2	3	3	3	0	0	0	0	0	1
225	Hyka, Tomas	 	RW	17	1	3	4	-2	2	0	0	0	0	22	4.5	11:45	90	0	2	2	0	0	8	2	3	2	2	2	1	0	0	0	0	0	35
226	Hyman, Zach	PEO	LW	71	21	20	41	16	65	0	1	4	0	144	14.6	17:15	90	0	4	0	0	0	16	3	4	3	4	3	3	0	1	1	0	1	33
227	Iafallo, Alex	MEM	LW	82	15	18	33	-17	22	2	0	2	0	148	10.1	16:45	90	0	3	0	0	0	21	3	3	3	3	3	2	0	0	0	0	0	30
228	Archibald, Josh	MIL	RW	68	12	10	22	1	15	0	0	1	0	92	13.0	13:30	90	0	0	4	0	0	24	2	4	3	4	4	3	0	0	1	0	0	27
229	Gaudreau, Johnny	AUG	LW	82	36	63	99	18	24	6	0	8	0	245	14.7	20:00	90	0	2	0	0	0	24	5	5	5	3	1	1	0	0	0	0	0	274
230	McGinn, Jamie	 	LW	19	4	3	7	-5	6	1	0	1	0	23	17.4	10:45	90	0	2	2	0	0	30	3	3	2	2	4	3	0	0	0	0	0	31
231	Staal, Jordan	STA	C	50	11	17	28	6	26	0	0	1	0	121	9.1	18:15	90	5	0	0	0	0	18	4	2	4	5	4	3	0	0	1	0	5	38
232	Toews, Jonathan	STA	C	82	35	46	81	2	40	9	1	5	0	235	14.9	21:00	90	5	0	0	0	0	28	4	4	5	4	2	3	0	0	0	0	5	19
233	Benn, Jamie	WIT	LW	78	27	26	53	14	56	8	0	2	0	189	14.3	18:15	90	0	4	0	0	0	9	5	4	4	5	4	4	0	1	0	0	1	23
234	Jankowski, Mark	CHY	C	79	14	18	32	6	12	0	5	1	0	99	14.1	12:45	90	4	0	0	0	0	25	3	4	3	3	2	2	0	0	0	0	3	28
235	Janmark, Mattias	CIN	LW	81	6	19	25	-4	24	0	0	0	0	105	5.7	15:15	90	0	3	3	0	0	11	3	3	3	3	2	1	0	0	0	0	0	37
236	Jarnkrok, Calle	AUG	LW	79	10	16	26	13	12	1	1	1	0	106	9.4	15:30	90	4	4	4	0	0	15	3	4	4	3	2	1	0	0	0	0	2	23
237	Jaskin, Dmitrij	 	LW	37	2	6	8	-5	6	0	0	0	0	48	4.2	10:00	90	0	2	2	0	0	10	3	3	3	3	4	2	0	0	0	0	0	46
238	Jenner, Boone	OAK	C	77	16	22	38	6	42	1	1	3	0	170	9.4	17:00	90	4	4	0	0	0	17	3	3	4	5	5	5	0	0	1	0	4	6
239	Bailey, Josh	SCS	RW	82	16	40	56	8	21	2	1	4	0	126	12.7	16:45	90	0	3	3	0	0	8	4	3	4	2	1	1	0	1	0	0	2	165
240	Larsson, Johan	VIC	C	73	6	8	14	-8	37	0	1	0	0	79	7.6	14:15	90	4	0	0	0	0	15	3	3	3	3	3	2	0	0	1	0	3	5
241	Anderson, Joey	 	RW	34	4	3	7	-7	6	0	1	1	0	49	8.2	13:00	90	0	2	2	0	0	18	3	3	2	2	3	2	0	0	0	0	0	6
242	Johansen, Ryan	MIL	C	80	14	50	64	7	42	0	1	6	0	136	10.3	19:30	90	3	0	0	0	0	14	4	4	5	3	4	3	0	0	0	0	4	160
243	Johansson, Marcus	ATL	LW	58	13	17	30	-16	8	2	0	1	0	115	11.3	16:00	90	0	3	3	0	0	26	4	4	4	2	2	1	0	0	0	0	0	47
244	Johnsson, Andreas	WIT	LW	73	20	23	43	14	32	3	0	3	0	130	15.4	13:45	90	0	3	3	0	0	20	4	5	4	4	2	2	0	0	0	0	0	41
245	Johnston, Ross	 	LW	17	1	3	4	3	23	0	0	0	0	12	8.3	08:00	90	0	2	2	0	0	9	2	2	2	2	5	3	0	0	0	0	0	166
246	Anderson, Josh	OAK	RW	82	27	20	47	25	60	3	2	5	0	230	11.7	17:00	90	0	0	5	0	0	30	4	4	4	5	5	5	0	0	1	0	0	44
247	Joseph, Mathieu	AUG	RW	70	13	13	26	5	26	0	0	1	0	95	13.7	11:15	90	0	3	3	0	0	24	3	4	3	4	4	3	0	0	0	0	0	22
248	Jost, Tyson	AUG	C	70	11	15	26	-2	14	4	0	3	0	114	9.6	13:00	90	2	2	0	0	0	18	4	4	3	4	2	1	0	0	0	0	0	31
249	Brown, J.T.	 	RW	56	3	5	8	0	29	0	0	0	0	56	5.4	09:15	90	0	0	3	0	0	8	3	3	2	3	4	4	0	0	0	0	0	14
250	Miller, J.T.	SFC	RW	75	13	34	47	8	32	4	0	4	0	108	12.0	14:45	90	0	2	2	0	0	17	4	4	4	4	3	3	0	0	0	0	1	102
251	Bailey, Justin	 	RW	11	0	1	1	0	2	0	0	0	0	5	0.0	05:45	90	0	0	2	0	0	3	2	3	2	2	3	2	0	0	0	1	0	49
252	Kadri, Nazem	IND	C	73	16	28	44	-2	43	4	0	5	0	184	8.7	16:15	90	3	0	0	0	0	16	3	3	4	4	4	3	0	0	0	0	4	48
253	Kahun, Dominik	LSB	RW	82	13	24	37	10	6	1	0	2	0	137	9.5	14:15	90	0	2	2	0	0	18	3	4	4	2	1	1	0	0	0	0	0	81
254	Kamenev, Vladislav	ATL	C	23	2	3	5	-2	10	1	1	0	0	22	9.1	09:00	90	3	3	0	0	0	17	3	4	3	2	3	2	0	0	0	0	2	19
255	Kampf, David	AUG	C	63	4	15	19	-6	14	0	0	0	0	72	5.6	14:00	90	3	0	3	0	0	10	3	3	3	4	2	2	0	0	0	0	2	49
256	Kapanen, Kasperi	ATL	RW	78	20	24	44	12	27	1	2	3	0	174	11.5	16:30	90	0	2	2	0	0	18	4	4	4	3	3	2	0	0	0	0	0	17
257	Kase, Ondrej	VIC	RW	30	11	9	20	0	2	1	0	2	0	94	11.7	15:45	90	0	0	2	0	0	29	4	4	3	3	2	1	0	0	0	0	0	66
258	Kassian, Zack	SCS	RW	79	15	11	26	-6	102	0	1	3	0	111	13.5	14:45	90	0	0	3	0	0	23	2	2	2	4	4	5	0	0	0	0	0	12
259	Keller, Clayton	VIC	RW	82	14	33	47	-21	24	1	0	5	0	200	7.0	18:15	90	0	1	1	0	0	12	4	4	4	2	1	1	0	0	0	0	0	134
260	Kerfoot, Alexander	CIN	LW	78	15	27	42	-9	38	4	0	1	0	116	12.9	15:00	90	3	3	0	0	0	12	3	4	4	3	2	1	0	1	0	0	3	49
261	Kesler, Ryan	OAK	C	60	5	3	8	-19	44	1	0	1	0	86	5.8	16:30	90	4	0	0	0	0	3	3	2	2	3	4	4	0	1	1	0	5	0
262	Kessel, Phil	GRE	RW	82	27	55	82	-19	28	12	0	10	0	215	12.6	18:00	90	0	0	1	0	0	21	4	4	4	1	1	1	0	0	0	0	0	180
263	Khaira, Jujhar	 	LW	60	3	15	18	-12	43	0	1	0	0	64	4.7	12:30	90	2	2	0	0	0	10	3	3	3	3	4	4	0	0	0	0	1	86
264	Killorn, Alex	MEM	LW	82	18	22	40	22	45	2	1	2	0	153	11.8	14:45	90	0	4	4	0	0	13	4	3	4	3	4	2	0	0	1	0	0	29
265	Knight, Corban	 	C	23	1	3	4	-5	0	0	0	0	0	15	6.7	09:45	90	2	0	2	0	0	7	2	2	1	2	2	1	0	0	0	0	2	19
266	Koivu, Mikko	CHY	C	48	8	21	29	-2	22	2	0	0	0	89	9.0	18:15	90	4	0	0	0	0	14	4	3	4	4	2	1	0	0	0	0	4	58
267	Komarov, Leo	MEM	RW	82	6	20	26	18	42	0	0	1	0	78	7.7	14:00	90	0	5	5	0	0	7	3	3	4	4	5	5	0	1	0	0	1	50
268	Konecny, Travis	PEO	RW	82	24	25	49	-4	40	4	0	3	0	182	13.2	15:15	90	0	0	2	0	0	24	4	4	4	4	2	3	0	0	0	0	0	49
269	Kopitar, Anze	MIL	C	81	22	38	60	-20	30	1	2	3	0	156	14.1	22:15	90	5	0	0	0	0	22	4	4	5	4	3	2	0	0	1	0	5	62
270	Kotkaniemi, Jesperi	MSG	C	79	11	23	34	1	26	1	0	2	0	134	8.2	13:45	90	3	0	0	0	0	15	4	5	4	3	3	1	0	0	0	0	2	34
271	Kovalchuk, Ilya	OAK	LW	64	16	18	34	-26	10	4	0	1	0	141	11.3	16:15	90	0	1	1	0	0	19	4	4	3	2	1	1	0	0	0	0	0	42
272	Kreider, Chris	SEA	LW	79	28	24	52	4	57	7	0	2	0	201	13.9	17:30	90	0	3	0	0	0	15	4	5	4	4	4	4	0	1	0	0	0	23
273	Krejci, David	MEM	C	81	20	53	73	7	16	6	0	4	0	139	14.4	17:45	90	4	0	0	0	0	25	4	2	5	3	1	1	0	0	0	0	2	167
274	Kruger, Marcus	 	C	74	4	8	12	-2	30	0	0	2	0	74	5.4	10:30	90	3	0	3	0	0	9	3	3	3	3	2	1	0	0	0	0	1	11
275	Kucherov, Nikita	OAK	RW	82	41	87	128	24	62	15	0	8	0	246	16.7	20:00	90	0	1	1	0	0	25	5	4	6	3	2	1	0	0	0	0	0	334
276	Kuffner, Ryan	 	RW	10	0	0	0	-4	0	0	0	0	0	8	0.0	11:00	90	0	2	2	0	0	3	1	1	1	1	1	1	0	0	0	0	0	0
277	Kuhlman, Karson	SFC	RW	11	3	2	5	5	2	0	0	1	0	15	20.0	12:15	90	0	3	3	0	0	28	3	3	2	2	1	1	0	0	0	0	0	44
278	Kuhnhackl, Tom	 	LW	36	4	5	9	1	10	0	0	0	0	30	13.3	12:45	90	0	3	3	0	0	16	3	3	3	3	3	3	0	0	0	2	0	16
279	Kunin, Luke	STA	RW	49	6	11	17	-9	27	0	0	1	0	88	6.8	16:00	90	3	0	3	0	0	10	2	4	3	3	3	2	0	0	0	0	1	26
280	Kunitz, Chris	 	LW	56	5	5	10	-7	23	0	0	1	0	44	11.4	09:00	90	0	3	3	0	0	16	2	2	2	2	4	3	0	0	0	0	0	27
281	Kuraly, Sean	CHY	C	71	8	13	21	6	38	0	0	3	0	134	6.0	13:45	90	4	4	0	0	0	11	3	4	3	5	4	3	0	0	0	0	3	7
282	Kuznetsov, Evgeny	LSB	C	76	21	51	72	7	50	8	0	3	0	193	10.9	18:45	90	3	0	0	0	0	15	5	4	5	2	2	2	0	0	0	0	1	134
283	Kyrou, Jordan	WIT	RW	16	1	2	3	-1	4	0	0	0	0	16	6.3	09:45	90	0	2	2	0	0	10	4	4	3	1	1	1	0	0	0	0	0	35
284	L'Esperance, Joel	 	C	18	2	0	2	-4	6	1	0	0	0	24	8.3	12:15	90	1	0	1	0	0	9	2	3	1	2	3	2	0	0	0	0	1	0
285	Andersson, Lias	IND	C	42	2	4	6	-13	29	0	1	0	0	41	4.9	10:45	90	2	2	0	0	0	11	4	4	2	4	3	2	0	0	0	0	1	7
286	Johnson, Luke	 	C	15	0	1	1	-8	8	0	0	0	0	19	0.0	10:45	90	2	0	2	0	0	3	2	2	1	2	3	2	0	0	0	0	1	2
287	Labanc, Kevin	MSG	RW	82	17	39	56	-1	36	2	0	4	0	130	13.1	14:00	90	0	3	3	0	0	18	4	5	5	3	3	2	0	0	0	0	0	149
288	Ladd, Andrew	 	LW	26	3	8	11	3	16	0	0	0	0	34	8.8	13:45	90	0	4	4	0	0	6	2	2	3	3	4	3	0	0	0	0	0	116
289	Laine, Patrik	VIC	RW	82	30	20	50	-24	42	15	0	3	0	245	12.2	17:15	90	0	1	1	0	0	23	4	4	3	2	2	2	0	0	0	0	0	10
290	Lammikko, Juho	 	C	40	0	6	6	-7	6	0	0	0	0	39	0.0	11:00	90	3	0	0	0	0	3	3	3	2	3	3	2	0	0	0	0	1	21
291	Landeskog, Gabriel	STA	LW	73	34	41	75	17	51	10	0	9	0	243	14.0	21:15	90	0	3	0	0	0	23	4	4	4	4	4	4	0	0	0	0	3	67
292	Lappin, Nick	 	LW	11	0	0	0	-6	0	0	0	0	0	11	0.0	13:45	90	0	2	2	0	0	3	2	2	1	2	2	1	0	0	0	0	0	0
293	Larkin, Dylan	LSB	C	76	32	41	73	-6	75	7	2	4	0	287	11.1	21:45	90	4	0	0	0	0	19	5	4	4	3	3	1	0	0	0	0	4	34
294	Laughton, Scott	GRE	LW	82	12	20	32	-11	53	0	0	1	0	130	9.2	14:45	90	3	3	0	0	0	16	3	3	3	3	4	4	0	0	0	0	4	33
295	Lee, Anders	SFC	LW	82	28	23	51	20	58	10	0	5	0	204	13.7	17:00	90	0	3	0	0	0	13	3	4	4	3	4	3	0	1	0	0	0	18
296	Lehkonen, Artturi	CHY	LW	82	11	20	31	10	32	0	0	4	0	176	6.3	15:30	90	0	4	4	0	0	7	4	4	4	3	3	2	0	0	1	0	0	59
297	Lehtera, Jori	 	C	27	1	2	3	-7	33	0	0	0	0	17	5.9	09:00	90	2	2	0	0	0	11	3	3	2	2	2	1	0	0	0	0	3	5
298	Leipsic, Brendan	 	LW	62	7	16	23	-14	24	1	0	1	0	92	7.6	13:45	90	0	3	3	0	0	6	3	4	3	3	3	2	0	0	0	0	0	99
299	Leivo, Josh	GRE	LW	76	14	10	24	5	32	3	0	2	0	151	9.3	14:00	90	0	2	2	0	0	16	3	3	3	3	2	2	0	0	0	0	0	7
300	Lemieux, Brendan	PEO	LW	63	12	5	17	6	108	0	0	1	0	67	17.9	09:00	90	0	2	0	0	0	35	3	3	1	4	4	4	0	1	0	0	0	16
301	Lettieri, Vinni	 	RW	27	1	2	3	-7	14	1	0	0	0	40	2.5	10:15	90	2	0	2	0	0	5	3	3	2	2	3	2	0	0	0	0	0	4
302	Lewis, Trevor	OKL	RW	44	3	9	12	-9	9	0	0	1	0	87	3.4	14:00	90	3	0	3	0	0	6	3	3	3	3	4	2	0	0	0	0	1	54
303	Lindberg, Oscar	 	C	55	9	11	20	4	28	0	0	0	0	91	9.9	12:30	90	3	3	3	0	0	20	3	3	2	4	4	3	0	0	0	0	1	39
304	Lindblom, Oskar	AUG	LW	81	17	16	33	-9	20	2	0	2	0	162	10.5	13:45	90	0	3	3	0	0	21	4	4	3	3	2	2	0	0	0	0	0	31
305	Little, Bryan	PEO	C	82	15	26	41	-12	26	4	0	5	0	126	11.9	15:45	90	3	0	3	0	0	18	3	3	4	3	2	1	0	0	0	0	3	24
306	Lowry, Adam	PEO	C	78	12	11	23	6	33	0	1	3	0	105	11.4	14:45	90	4	0	0	0	0	10	3	4	3	4	5	4	0	1	1	0	4	3
307	Lucic, Milan	 	LW	79	6	14	20	-9	91	2	0	0	0	74	8.1	13:15	90	0	1	0	0	0	9	1	1	2	4	5	4	0	1	0	0	0	23
308	Luff, Matt	 	RW	33	8	3	11	-2	9	1	0	2	0	45	17.8	11:00	90	0	0	1	0	0	31	2	3	1	2	2	1	0	0	0	0	0	18
309	Lundestrom, Isac	ATL	LW	15	0	2	2	-1	2	0	0	0	0	13	0.0	13:00	90	3	3	3	0	0	3	3	2	2	1	1	1	0	0	0	0	0	18
310	Foligno, Marcus	VIC	LW	82	7	12	19	-1	55	0	0	0	0	91	7.7	12:00	90	0	4	4	0	0	12	3	2	2	4	4	5	0	0	1	0	0	69
311	Jones, Max	MIL	LW	30	2	3	5	-1	14	0	0	1	0	58	3.4	13:15	90	0	3	0	0	0	3	2	3	2	1	3	2	0	1	0	0	0	8
312	Karlsson, Melker	 	RW	79	12	4	16	-1	26	0	0	2	0	79	15.2	11:30	90	0	3	3	0	0	13	3	4	3	3	2	1	0	1	0	0	0	0
313	Kempe, Mario	 	C	52	4	5	9	5	18	0	0	0	0	57	7.0	11:15	90	2	2	0	0	0	11	3	4	3	3	4	3	0	0	0	0	0	7
314	McLeod, Michael	 	C	21	0	3	3	-8	13	0	0	0	0	21	0.0	12:15	90	1	0	1	0	0	3	3	4	2	2	3	3	0	0	0	0	3	15
315	Tkachuk, Matthew	CHY	LW	80	34	43	77	14	62	11	0	2	0	207	16.4	17:30	90	0	3	3	0	0	15	4	3	5	4	4	5	0	1	0	0	0	92
316	Granlund, Markus	 	C	77	12	10	22	-4	20	2	0	1	0	123	9.8	15:00	90	3	3	3	0	0	14	3	3	4	3	2	1	0	0	0	0	1	5
317	Stone, Mark	SFC	RW	77	33	40	73	17	27	6	1	4	0	199	16.6	20:00	90	0	0	5	0	0	35	4	3	4	5	3	2	0	0	0	0	0	128
318	MacEachern, Mackenzie	 	LW	29	3	2	5	0	10	0	0	1	0	33	9.1	08:00	90	0	2	2	0	0	17	3	3	2	2	3	2	0	0	0	0	0	6
319	MacKinnon, Nathan	CHY	C	82	41	58	99	20	34	12	0	6	0	365	11.2	22:00	90	3	0	0	0	0	24	5	5	5	4	2	2	0	0	0	0	2	97
320	Maenalanen, Saku	 	RW	34	4	4	8	0	20	0	0	0	0	36	11.1	09:30	90	0	3	3	0	0	15	3	2	2	3	3	2	0	0	0	0	0	33
321	Malgin, Denis	LSB	RW	50	7	9	16	-10	14	0	0	0	0	66	10.6	13:00	90	0	2	2	0	0	19	4	4	3	2	2	2	0	0	0	0	0	34
322	Malkin, Evgeni	MSG	C	68	21	51	72	-25	89	9	0	5	0	187	11.2	18:45	90	1	0	0	0	0	25	3	4	5	3	3	2	0	0	0	0	2	211
323	Malone, Brad	 	LW	16	0	0	0	0	4	0	0	0	0	13	0.0	09:00	90	2	2	0	0	0	3	2	2	1	2	4	3	0	0	0	0	1	0
