O'Donnell, Sean	MEM	LD	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2008-09	Playoffs
Oduya, John	OKL	LD	5	0	2	2	-3	2	0	0	0	0	2	0.0	84	16.8	0	0	0	0.0	38	5	43	88.4	13	10	23	56.5	0	0	0	0	0.0	3	0.60	0	0.000	0	0	1	0	0	0	0	0	0	0	2008-09	Playoffs
Ohlund, Mattias	MEM	LD	3	1	1	2	0	0	0	0	1	0	2	50.0	44	14.7	0	0	0	0.0	15	8	23	65.2	6	3	9	66.7	0	0	0	0	0.0	2	0.67	2	0.667	0	0	0	0	0	0	0	0	0	0	2008-09	Playoffs
Orpik, Brooks	STS	RD	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2008-09	Playoffs
Parent, Ryan*	RDR	LD	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2008-09	Playoffs
Phaneuf, Dion	HAM	LD	13	4	7	11	4	32	0	0	1	0	27	14.8	356	27.4	0	0	0	0.0	160	24	184	87.0	50	50	100	50.0	1	0	0	1	100.0	26	2.00	0	0.000	0	0	10	1	1	1	0	0	0	0	2008-09	Playoffs
Phillips, Chris	MIL	LD	5	0	0	0	-4	6	0	0	0	0	5	0.0	121	24.2	0	0	0	0.0	38	6	44	86.4	18	12	30	60.0	0	0	0	0	0.0	3	0.60	5	1.000	0	0	3	0	0	0	0	0	0	0	2008-09	Playoffs
Pitkanen, Joni	MIL	LD	5	0	1	1	-1	4	0	0	0	0	3	0.0	73	14.6	0	0	0	0.0	24	6	30	80.0	4	10	14	28.6	0	0	0	0	0.0	3	0.60	1	0.200	0	0	2	0	0	0	0	0	0	0	2008-09	Playoffs
Pothier, Brian	BRA	RD	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2008-09	Playoffs
Poti, Tom	SAO	LD	20	1	7	8	3	6	0	0	1	0	14	7.1	436	21.8	0	0	0	0.0	191	34	225	84.9	54	68	122	44.3	0	0	0	0	0.0	26	1.30	0	0.000	0	0	3	0	0	0	0	0	0	0	2008-09	Playoffs
Preissing, Tom	HAL	RD	4	0	0	0	-2	0	0	0	0	0	2	0.0	16	4.0	0	0	0	0.0	4	0	4	100.0	0	0	0	0.0	0	0	0	0	0.0	1	0.25	0	0.000	0	0	0	0	0	0	0	0	0	0	2008-09	Playoffs
Pronger, Chris	MIS	RD	5	1	1	2	-3	16	0	0	1	0	8	12.5	117	23.4	0	0	0	0.0	39	8	47	83.0	14	15	29	48.3	0	0	0	0	0.0	13	2.60	0	0.000	0	0	6	2	0	0	0	0	0	0	2008-09	Playoffs
Rafalski, Brian	GRE	RD	4	1	3	4	-4	0	0	0	0	0	7	14.3	72	18.0	0	0	0	0.0	33	8	41	80.5	6	5	11	54.5	0	0	0	0	0.0	2	0.50	0	0.000	0	0	0	0	0	0	0	0	0	0	2008-09	Playoffs
Ranger, Paul	GRE	LD	4	0	0	0	-5	0	0	0	0	0	2	0.0	51	12.8	0	0	0	0.0	14	5	19	73.7	1	8	9	11.1	0	0	0	0	0.0	3	0.75	0	0.000	0	0	0	0	0	0	0	0	0	0	2008-09	Playoffs
Regehr, Robyn	SDC	LD	5	0	1	1	-3	2	0	0	0	0	12	0.0	104	20.8	0	0	0	0.0	49	9	58	84.5	14	9	23	60.9	0	0	0	0	0.0	7	1.40	0	0.000	0	0	1	0	0	0	0	0	0	0	2008-09	Playoffs
Rivet, Craig	BRA	RD	4	0	0	0	-6	14	0	0	0	0	6	0.0	112	28.0	0	0	0	0.0	45	11	56	80.4	12	11	23	52.2	0	0	0	0	0.0	4	1.00	1	0.250	0	0	1	1	0	0	0	1	0	0	2008-09	Playoffs
Robidas, Stephane	HAL	RD	19	1	3	4	-5	18	0	0	0	0	26	3.8	376	19.8	0	0	0	0.0	132	35	167	79.0	59	50	109	54.1	0	0	0	0	0.0	19	1.00	1	0.053	0	0	9	0	0	0	0	0	0	0	2008-09	Playoffs
Rozsival, Michal	OAK	RD	17	2	9	11	0	24	1	0	0	0	22	9.1	316	18.6	0	0	0	0.0	153	34	187	81.8	25	26	51	49.0	0	0	0	0	0.0	8	0.47	0	0.000	0	0	9	3	0	0	0	0	0	0	2008-09	Playoffs
Russell , Kris *	RDR	LD	4	0	0	0	-4	0	0	0	0	0	5	0.0	55	13.8	0	0	0	0.0	12	5	17	70.6	5	8	13	38.5	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2008-09	Playoffs
Salei, Ruslan	WAS	LD	11	2	3	5	5	10	0	0	0	0	16	12.5	261	23.7	0	0	0	0.0	97	21	118	82.2	36	37	73	49.3	0	0	0	0	0.0	18	1.64	7	0.636	0	0	5	0	0	0	0	0	0	0	2008-09	Playoffs
Salo, Sami	SAO	RD	7	0	0	0	-7	4	0	0	0	0	7	0.0	121	17.3	0	0	0	0.0	35	4	39	89.7	15	19	34	44.1	0	0	0	0	0.0	6	0.86	0	0.000	0	0	2	0	0	0	0	0	0	0	2008-09	Playoffs
Salvador, Bryce	HAM	RD	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2008-09	Playoffs
Sarich, Cory	SDC	RD	2	0	0	0	-4	0	0	0	0	0	1	0.0	27	13.5	0	0	0	0.0	14	5	19	73.7	5	4	9	55.6	0	0	0	0	0.0	2	1.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2008-09	Playoffs
Sauer, Kurt	QUE	LD	16	2	1	3	7	9	0	1	0	0	11	18.2	287	17.9	0	0	0	0.0	82	30	112	73.2	47	44	91	51.6	0	1	0	1	0.0	23	1.44	0	0.000	0	0	2	0	0	1	0	0	0	0	2008-09	Playoffs
Schneider, Mathieu	WAS	RD	8	1	5	6	3	8	1	0	0	0	13	7.7	165	20.6	0	0	0	0.0	76	11	87	87.4	16	17	33	48.5	0	0	0	0	0.0	8	1.00	0	0.000	0	0	4	0	0	0	0	0	0	0	2008-09	Playoffs
Schultz, Jeff	CHA	LD	2	0	0	0	-1	0	0	0	0	0	1	0.0	22	11.0	0	0	0	0.0	8	2	10	80.0	3	1	4	75.0	0	0	0	0	0.0	1	0.50	0	0.000	0	0	0	0	0	0	0	0	0	0	2008-09	Playoffs
Schultz, Nick	OKL	LD	5	0	0	0	-5	0	0	0	0	0	4	0.0	87	17.4	0	0	0	0.0	40	6	46	87.0	11	17	28	39.3	0	0	0	0	0.0	3	0.60	1	0.200	0	0	0	0	0	0	0	0	0	0	2008-09	Playoffs
Seabrook, Brent	MIS	RD	5	0	0	0	-6	2	0	0	0	0	7	0.0	117	23.4	0	0	0	0.0	38	8	46	82.6	17	16	33	51.5	0	0	0	0	0.0	9	1.80	0	0.000	0	0	1	0	0	0	0	0	0	0	2008-09	Playoffs
Seidenberg , Dennis	MIL	RD	3	0	1	1	0	0	0	0	0	0	1	0.0	46	15.3	0	0	0	0.0	19	2	21	90.5	8	9	17	47.1	0	0	0	0	0.0	0	0.00	1	0.333	0	0	0	0	0	0	0	0	0	0	2008-09	Playoffs
Sekera, Andrej*	CHA	LD	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2008-09	Playoffs
Skoula, Martin	HAM	LD	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2008-09	Playoffs
Smid, Ladislav	SAO	LD	18	0	2	2	8	6	0	0	0	0	9	0.0	269	14.9	0	0	0	0.0	72	17	89	80.9	41	40	81	50.6	0	0	0	0	0.0	18	1.00	6	0.333	0	0	1	2	0	0	0	0	0	0	2008-09	Playoffs
Smith, Jason	QUE	RD	24	2	2	4	10	28	0	0	0	0	17	11.8	450	18.8	0	0	0	0.0	128	29	157	81.5	55	62	117	47.0	0	1	1	2	0.0	40	1.67	20	0.833	0	0	8	1	0	2	0	0	0	0	2008-09	Playoffs
Spacek, Jaroslav	BRA	LD	4	1	3	4	0	2	0	0	0	0	6	16.7	78	19.5	0	0	0	0.0	33	9	42	78.6	9	9	18	50.0	0	0	0	0	0.0	4	1.00	0	0.000	0	0	1	0	0	0	0	0	0	0	2008-09	Playoffs
Staal, Marc*	MIS	LD	1	0	1	1	-1	0	0	0	0	0	1	0.0	17	17.0	0	0	0	0.0	10	0	10	100.0	6	3	9	66.7	0	0	0	0	0.0	1	1.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2008-09	Playoffs
Staios, Steve	STS	RD	9	2	0	2	2	4	0	0	0	0	10	20.0	151	16.8	0	0	0	0.0	52	15	67	77.6	22	18	40	55.0	0	0	0	0	0.0	13	1.44	3	0.333	0	0	1	1	0	0	0	0	0	0	2008-09	Playoffs
Stralman, Anton*	STS	RD	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2008-09	Playoffs
Stuart, Brad	WAS	LD	11	2	2	4	3	4	1	0	0	0	27	7.4	214	19.5	0	0	0	0.0	95	21	116	81.9	33	22	55	60.0	0	0	0	0	0.0	22	2.00	0	0.000	0	0	2	0	0	0	0	0	0	0	2008-09	Playoffs
Stuart , Mark	QUE	LD	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2008-09	Playoffs
Suter, Ryan	HAL	LD	19	2	12	14	-7	8	0	0	0	0	43	4.7	422	22.2	0	0	0	0.0	170	35	205	82.9	55	59	114	48.2	0	0	0	0	0.0	22	1.16	0	0.000	0	0	4	0	0	0	0	0	0	0	2008-09	Playoffs
Tallinder, Henrik	QUE	LD	24	1	3	4	8	12	1	0	1	0	16	6.3	399	16.6	0	0	0	0.0	167	28	195	85.6	53	49	102	52.0	0	0	0	0	0.0	18	0.75	8	0.333	0	0	6	0	0	0	0	0	0	0	2008-09	Playoffs
Timonen, Kimmo	MIL	RD	5	0	2	2	-3	2	0	0	0	0	8	0.0	125	25.0	0	0	0	0.0	56	7	63	88.9	13	17	30	43.3	0	0	0	0	0.0	2	0.40	0	0.000	0	0	1	0	0	0	0	0	0	0	2008-09	Playoffs
Tyutin, Fedor	OAK	LD	17	0	8	8	3	6	0	0	0	0	25	0.0	290	17.1	0	0	0	0.0	114	29	143	79.7	49	46	95	51.6	0	0	0	0	0.0	14	0.82	0	0.000	0	0	2	1	0	0	0	0	0	0	2008-09	Playoffs
Van Ryn, Mike	OKL	RD	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2008-09	Playoffs
Visnovsky, Lubomir	GRE	RD	5	0	0	0	-4	0	0	0	0	0	3	0.0	54	10.8	0	0	0	0.0	30	2	32	93.8	2	8	10	20.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2008-09	Playoffs
Volchenkov, Anton	OAK	RD	13	0	2	2	3	9	0	0	0	0	17	0.0	260	20.0	0	0	0	0.0	103	28	131	78.6	31	41	72	43.1	0	0	0	0	0.0	14	1.08	10	0.769	0	0	2	0	1	0	0	0	0	0	2008-09	Playoffs
Ward , Aaron	SAO	RD	17	0	0	0	1	2	0	0	0	0	13	0.0	198	11.6	0	0	0	0.0	55	9	64	85.9	24	28	52	46.2	0	0	0	0	0.0	11	0.65	5	0.294	0	0	1	0	0	0	0	0	0	0	2008-09	Playoffs
Weber, Shea	RDR	RD	4	0	2	2	1	2	0	0	0	0	16	0.0	106	26.5	0	0	0	0.0	28	13	41	68.3	9	12	21	42.9	0	0	0	0	0.0	5	1.25	0	0.000	0	0	0	1	0	0	0	0	0	0	2008-09	Playoffs
Wesley, Glen	QUE	LD	1	0	0	0	0	0	0	0	0	0	2	0.0	14	14.0	0	0	0	0.0	2	1	3	66.7	2	2	4	50.0	0	0	0	0	0.0	1	1.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2008-09	Playoffs
White, Colin	SDC	LD	5	0	1	1	-1	2	0	0	0	0	2	0.0	121	24.2	0	0	0	0.0	38	9	47	80.9	12	17	29	41.4	0	0	0	0	0.0	7	1.40	0	0.000	0	0	1	0	0	0	0	0	0	0	2008-09	Playoffs
White, Ian	HAL	RD	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2008-09	Playoffs
Whitney, Ryan	HAL	LD	19	1	7	8	8	12	0	0	0	0	24	4.2	346	18.2	0	0	0	0.0	130	23	153	85.0	37	46	83	44.6	0	0	0	0	0.0	10	0.53	0	0.000	0	0	0	1	0	0	0	1	0	0	2008-09	Playoffs
Wideman, Dennis	HAM	RD	13	1	2	3	9	8	0	0	0	0	18	5.6	276	21.2	0	0	0	0.0	113	17	130	86.9	45	39	84	53.6	0	0	0	0	0.0	19	1.46	0	0.000	0	0	3	1	0	0	0	0	0	0	2008-09	Playoffs
Wisniewski, James	HAL	RD	18	0	5	5	4	16	0	0	0	0	18	0.0	254	14.1	0	0	0	0.0	113	24	137	82.5	27	35	62	43.5	0	1	1	2	0.0	19	1.06	0	0.000	0	0	2	1	0	2	0	0	0	0	2008-09	Playoffs
Witt, Brendan	CHA	LD	10	0	2	2	0	10	0	0	0	0	15	0.0	162	16.2	0	0	0	0.0	63	17	80	78.8	31	25	56	55.4	0	0	0	0	0.0	14	1.40	6	0.600	0	0	3	2	0	0	0	0	0	0	2008-09	Playoffs
Woywitka, Jeff	HAL	RD	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2008-09	Playoffs
Yandle, Keith*	MEM	LD	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2008-09	Playoffs
Zanon, Greg	SDC	LD	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2008-09	Playoffs
Zidlicky, Marek	OKL	RD	5	0	3	3	-2	4	0	0	0	0	7	0.0	101	20.2	0	0	0	0.0	43	6	49	87.8	7	13	20	35.0	0	0	0	0	0.0	1	0.20	0	0.000	0	0	2	0	0	0	0	0	0	0	2008-09	Playoffs
Zubov, Sergei	HAL	RD	13	2	12	14	1	6	0	0	0	0	28	7.1	322	24.8	0	0	0	0.0	154	22	176	87.5	36	40	76	47.4	0	0	0	0	0.0	12	0.92	1	0.077	0	0	3	0	0	0	0	0	0	0	2008-09	Playoffs
Adams, Kevyn	SAO	C	80	8	7	15	-28	18	0	1	0	1	147	5.4	972	12.2	256	305	561	45.6	186	96	282	66.0	76	68	144	52.8	0	0	0	0	0.0	13447	168.09	2	0.025	0	2	3	6	0	0	0	0	0	0	2005-06	Regular
Afinogenov, Maxim	HAL	RW	80	10	22	32	-10	70	1	0	3	0	163	6.1	962	12.0	7	22	29	24.1	432	102	534	80.9	50	60	110	45.5	0	0	0	0	0.0	12661	158.26	0	0.000	0	3	34	1	0	0	0	0	0	0	2005-06	Regular
Alfredsson, Daniel	HAL	RW	74	44	48	92	25	44	10	3	5	1	265	16.6	1636	22.1	64	105	169	37.9	792	188	980	80.8	100	79	179	55.9	0	0	0	0	0.0	13230	178.78	3	0.041	1	14	12	10	0	0	0	0	0	0	2005-06	Regular
Allison, Jason	CHA	C	48	6	23	29	0	34	1	0	2	1	82	7.3	632	13.2	231	265	496	46.6	356	69	425	83.8	41	31	72	56.9	0	0	2	2	0.0	12914	269.04	0	0.000	1	3	5	2	2	2	0	0	0	0	2005-06	Regular
Amonte, Tony	HAL	LW	53	3	7	10	-4	7	0	0	1	1	66	4.5	476	9.0	3	4	7	42.9	146	45	191	76.4	37	29	66	56.1	0	0	1	1	0.0	13155	248.21	0	0.000	0	2	0	1	0	1	0	0	0	0	2005-06	Regular
Antropov, Nik	TAL	RW	51	1	9	10	-31	50	0	0	1	0	60	1.7	626	12.3	15	20	35	42.9	261	79	340	76.8	50	43	93	53.8	0	0	0	0	0.0	12902	252.98	4	0.078	0	1	21	4	0	0	0	0	0	0	2005-06	Regular
Armstrong, Colby*	OAO	RW	22	7	6	13	1	28	3	0	0	0	23	30.4	238	10.8	7	9	16	43.8	75	31	106	70.8	15	8	23	65.2	2	0	0	2	100.0	13130	596.82	1	0.045	0	4	6	3	0	2	0	0	0	0	2005-06	Regular
Armstrong, Derek	STS	C	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	12597	0.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2005-06	Regular
Arnason, Tyler	TAL	C	72	5	27	32	-20	28	2	0	0	0	158	3.2	958	13.3	289	317	606	47.7	409	119	528	77.5	71	73	144	49.3	0	0	0	0	0.0	12930	179.58	1	0.014	0	3	12	2	0	0	0	0	0	0	2005-06	Regular
Arnott, Jason	GRE	C	80	39	49	88	-5	152	14	0	6	0	224	17.4	1479	18.5	811	776	1587	51.1	697	170	867	80.4	132	95	227	58.1	1	0	3	4	25.0	13287	166.09	1	0.013	1	11	51	15	0	4	0	0	0	0	2005-06	Regular
Aubin, Serge	CHA	C	41	1	2	3	-7	20	0	0	0	0	20	5.0	293	7.1	47	49	96	49.0	83	25	108	76.9	7	10	17	41.2	0	0	0	0	0.0	13893	338.85	12	0.293	0	1	9	1	0	0	0	0	0	0	2005-06	Regular
Avery, Sean	CLE	LW	73	8	16	24	4	130	0	0	0	0	94	8.5	571	7.8	90	150	240	37.5	183	67	250	73.2	39	31	70	55.7	3	0	0	3	100.0	12932	177.15	0	0.000	2	5	36	9	1	3	0	1	1	0	2005-06	Regular
Axelsson, P.J.	VIC	LW	68	5	13	18	2	0	0	2	0	0	105	4.8	934	13.7	25	43	68	36.8	267	75	342	78.1	50	37	87	57.5	0	0	0	0	0.0	13172	193.71	0	0.000	0	3	0	0	0	0	0	0	0	0	2005-06	Regular
Barnaby, Matthew	WAS	RW	2	0	0	0	0	0	0	0	0	0	0	0.0	3	1.5	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	12857	6428.50	0	0.000	0	0	0	0	0	0	0	0	0	0	2005-06	Regular
Barnes, Stu		RW	22	0	4	4	-2	4	0	0	0	0	6	0.0	140	6.4	16	43	59	27.1	32	16	48	66.7	13	11	24	54.2	0	0	0	0	0.0	13121	596.41	1	0.045	0	2	1	1	0	0	0	0	0	0	2005-06	Regular
Bates, Shawn	TAL	C	63	7	15	22	-26	46	1	1	1	0	84	8.3	1031	16.4	525	549	1074	48.9	320	116	436	73.4	64	61	125	51.2	0	0	0	0	0.0	13197	209.48	3	0.048	0	2	16	7	0	0	0	0	0	0	2005-06	Regular
Begin, Steve		LW	47	5	2	7	-10	41	0	0	0	1	38	13.2	341	7.3	94	105	199	47.2	89	43	132	67.4	29	26	55	52.7	0	0	0	0	0.0	13914	296.04	2	0.043	0	1	13	5	1	0	0	0	0	0	2005-06	Regular
Belanger, Eric	MIS	C	74	14	10	24	3	56	0	3	2	0	138	10.1	1081	14.6	501	529	1030	48.6	328	128	456	71.9	80	80	160	50.0	0	0	0	0	0.0	13209	178.50	0	0.000	1	3	23	5	0	0	0	0	0	0	2005-06	Regular
Bell, Mark	MIS	C	81	18	14	32	-10	90	4	0	2	1	174	10.3	1017	12.6	394	386	780	50.5	288	91	379	76.0	93	78	171	54.4	0	0	2	2	0.0	12996	160.44	1	0.012	0	5	24	6	0	2	0	2	0	0	2005-06	Regular
Bergeron, Patrice	STS	C	81	34	33	67	-14	22	6	0	5	0	408	8.3	1463	18.1	740	622	1362	54.3	484	148	632	76.6	107	105	212	50.5	0	0	0	0	0.0	13725	169.44	0	0.000	0	8	10	1	0	0	0	0	0	0	2005-06	Regular
Bernier, Steve*	QUE	RW	19	3	7	10	4	15	1	1	0	0	16	18.8	248	13.1	1	0	1	100.0	80	22	102	78.4	16	19	35	45.7	0	1	0	1	0.0	12620	664.21	0	0.000	1	3	2	3	0	1	0	0	0	0	2005-06	Regular
Bertuzzi, Todd	OAO	RW	74	21	48	69	14	105	6	0	2	0	259	8.1	1234	16.7	98	113	211	46.4	670	153	823	81.4	94	54	148	63.5	0	1	0	1	0.0	13016	175.89	2	0.027	4	5	38	7	0	1	0	1	0	0	2005-06	Regular
Blake, Jason	STS	LW	81	40	29	69	3	62	13	3	3	1	353	11.3	1549	19.1	94	194	288	32.6	494	158	652	75.8	90	82	172	52.3	0	0	0	0	0.0	13257	163.67	3	0.037	0	5	25	6	0	0	0	0	0	0	2005-06	Regular
Bochenski, Brandon*	MIL	RW	2	0	0	0	0	0	0	0	0	0	2	0.0	9	4.5	0	1	1	0.0	3	1	4	75.0	0	0	0	0.0	0	0	0	0	0.0	14388	7194.00	0	0.000	0	0	0	0	0	0	0	0	0	0	2005-06	Regular
Bondra, Peter	STS	RW	72	11	11	22	-5	34	1	0	1	0	120	9.2	726	10.1	15	16	31	48.4	213	64	277	76.9	31	31	62	50.0	0	0	0	0	0.0	13659	189.71	2	0.028	0	2	14	3	0	0	0	0	0	0	2005-06	Regular
Bonk, Radek	TAL	C	55	3	8	11	-30	48	1	0	0	0	65	4.6	673	12.2	267	316	583	45.8	200	83	283	70.7	46	57	103	44.7	0	0	0	0	0.0	13681	248.75	1	0.018	0	3	21	3	0	0	0	0	0	0	2005-06	Regular
Boogaard, Derek*	JAC	LW	44	4	2	6	-4	80	1	0	2	0	22	18.2	246	5.6	2	4	6	33.3	50	25	75	66.7	18	12	30	60.0	3	0	1	4	75.0	12629	287.02	3	0.068	0	1	18	12	0	4	0	0	0	0	2005-06	Regular
Bouchard, Pierre-Marc,	HAM	RW	81	19	39	58	-16	26	6	0	0	0	148	12.8	1363	16.8	19	19	38	50.0	704	132	836	84.2	73	89	162	45.1	0	0	0	0	0.0	12938	159.73	1	0.012	0	4	13	0	0	0	0	0	0	0	2005-06	Regular
Bourque, Rene*	TAL	LW	63	3	10	13	-22	50	1	0	0	0	115	2.6	788	12.5	1	1	2	50.0	209	78	287	72.8	61	45	106	57.5	0	0	0	0	0.0	12963	205.76	2	0.032	0	2	23	2	0	0	0	0	0	0	2005-06	Regular
Boyes, Brad*	STS	RW	81	21	29	50	-16	14	5	0	2	0	214	9.8	1173	14.5	29	47	76	38.2	521	119	640	81.4	57	86	143	39.9	0	0	0	0	0.0	13171	162.60	1	0.012	0	6	6	1	0	0	0	0	0	0	2005-06	Regular
Brashear, Donald	WIN	LW	80	4	1	5	-23	107	0	0	1	0	76	5.3	492	6.2	1	1	2	50.0	80	37	117	68.4	30	18	48	62.5	2	0	1	3	66.7	12662	158.28	2	0.025	0	2	26	5	4	3	0	0	1	0	2005-06	Regular
Briere, Daniel	SAO	C	48	30	31	61	7	62	12	0	1	0	165	18.2	879	18.3	497	485	982	50.6	439	99	538	81.6	52	57	109	47.7	0	0	0	0	0.0	14444	300.92	1	0.021	0	16	18	13	0	0	0	0	0	0	2005-06	Regular
Brind'Amour, Rod	WIN	C	80	25	38	63	-11	68	12	2	3	0	191	13.1	1878	23.5	1308	767	2075	63.0	769	214	983	78.2	157	122	279	56.3	0	0	0	0	0.0	14335	179.19	3	0.038	2	5	28	6	0	0	0	0	0	0	2005-06	Regular
Brown, Curtis	GRE	C	78	3	6	9	10	20	0	1	0	1	64	4.7	508	6.5	229	217	446	51.3	124	49	173	71.7	27	21	48	56.3	0	0	0	0	0.0	14170	181.67	11	0.141	0	1	8	2	0	0	0	0	0	0	2005-06	Regular
Brown, Dustin	MIL	RW	8	1	2	3	0	10	0	0	0	0	13	7.7	87	10.9	1	1	2	50.0	24	6	30	80.0	8	6	14	57.1	0	0	0	0	0.0	12598	1574.75	0	0.000	0	2	4	1	0	0	0	0	0	0	2005-06	Regular
Brunette, Andrew	HAL	RW	78	12	19	31	-25	50	2	0	2	1	101	11.9	1067	13.7	9	4	13	69.2	498	122	620	80.3	53	69	122	43.4	0	0	0	0	0.0	12945	165.96	0	0.000	1	3	17	8	0	0	0	0	0	0	2005-06	Regular
Brylin, Sergei	VIC	C	10	1	0	1	0	6	0	1	0	0	7	14.3	97	9.7	8	10	18	44.4	26	10	36	72.2	4	3	7	57.1	0	0	0	0	0.0	13115	1311.50	0	0.000	0	1	2	1	0	0	0	0	0	0	2005-06	Regular
Bulis, Jan	SAO	LW	24	1	2	3	-5	14	0	0	0	0	14	7.1	218	9.1	7	9	16	43.8	52	23	75	69.3	16	18	34	47.1	0	0	0	0	0.0	12608	525.33	0	0.000	0	2	6	1	0	0	0	0	0	0	2005-06	Regular
Cajanek, Petr	TAL	C	52	6	27	33	-3	28	2	0	0	0	86	7.0	662	12.7	311	370	681	45.7	301	65	366	82.2	38	38	76	50.0	0	0	0	0	0.0	12919	248.44	0	0.000	0	5	12	2	0	0	0	0	0	0	2005-06	Regular
Calder, Kyle	VIC	RW	71	23	32	55	7	38	3	2	5	0	174	13.2	1157	16.3	8	15	23	34.8	504	145	649	77.7	88	62	150	58.7	0	0	0	0	0.0	13211	186.07	2	0.028	2	4	18	1	0	0	0	0	0	0	2005-06	Regular
Cammalleri, Mike	WAS	RW	79	34	30	64	14	40	7	2	4	2	250	13.6	1257	15.9	300	358	658	45.6	449	122	571	78.6	62	60	122	50.8	0	0	0	0	0.0	12680	160.51	1	0.013	0	7	15	5	0	0	0	0	0	0	2005-06	Regular
Carter, Anson	QUE	RW	81	39	24	63	-12	46	12	1	7	0	221	17.6	1621	20.0	22	41	63	34.9	508	199	707	71.9	102	105	207	49.3	0	0	0	0	0.0	14256	176.00	3	0.037	6	7	18	5	0	0	0	0	0	0	2005-06	Regular
Carter, Jeff*	HAM	C	42	7	5	12	-7	16	1	0	2	0	75	9.3	384	9.1	101	112	213	47.4	100	37	137	73.0	31	32	63	49.2	0	0	0	0	0.0	12900	307.14	2	0.048	0	2	7	1	0	0	0	0	0	0	2005-06	Regular
Cheechoo, Jonathan	WAS	RW	80	76	48	124	55	38	22	2	16	1	398	19.1	1623	20.3	51	119	170	30.0	563	181	744	75.7	88	85	173	50.9	0	0	0	0	0.0	13236	165.45	1	0.013	0	13	18	1	0	0	0	0	0	0	2005-06	Regular
