64	10	23	2	9	24	5	2019-20
64	8	23	2	16	24	5	2019-20
64	6	23	1	15	24	4	2019-20
64	2	23	1	18	24	6	2019-20
65	20	24	1	8	24	5	2019-20
65	19	24	4	2	24	2	2019-20
65	11	24	3	6	24	3	2019-20
65	4	24	4	10	24	1	2019-20
66	16	25	5	13	25	3	2019-20
66	18	25	1	5	25	6	2019-20
66	15	25	2	7	25	2	2019-20
66	9	25	4	21	25	1	2019-20
67	10	25	4	14	25	3	2019-20
67	8	25	3	17	25	4	2019-20
67	6	25	4	12	25	5	2019-20
67	2	25	3	3	25	9	2019-20
68	20	25	2	16	26	10	2019-20
68	19	25	3	18	26	4	2019-20
68	11	25	4	15	26	3	2019-20
68	4	25	4	9	26	5	2019-20
69	21	26	1	10	26	3	2019-20
69	13	26	5	8	26	2	2019-20
69	7	26	4	6	26	3	2019-20
69	5	26	4	2	26	6	2019-20
70	17	26	4	20	26	7	2019-20
70	14	26	0	4	26	5	2019-20
70	12	26	2	11	26	4	2019-20
70	3	26	7	19	26	6	2019-20
71	20	27	6	6	27	3	2019-20
71	16	27	5	7	27	12	2019-20
71	17	27	6	12	27	2	2019-20
71	13	27	4	15	27	5	2019-20
72	10	27	2	19	27	1	2019-20
72	8	27	2	11	27	5	2019-20
73	21	27	4	18	27	3	2019-20
73	14	27	1	3	27	5	2019-20
73	9	27	2	5	27	5	2019-20
73	4	27	3	2	27	3	2019-20
74	15	28	1	13	28	4	2019-20
74	12	28	5	17	28	6	2019-20
74	7	28	2	16	28	4	2019-20
74	6	28	4	20	28	3	2019-20
75	18	28	4	21	28	2	2019-20
75	5	28	4	9	28	5	2019-20
75	3	28	5	14	28	2	2019-20
75	2	28	1	4	28	8	2019-20
76	19	28	3	10	28	4	2019-20
76	11	28	2	8	28	6	2019-20
77	16	29	2	11	29	5	2019-20
77	17	29	5	7	29	9	2019-20
77	13	29	5	12	29	4	2019-20
77	8	29	4	6	29	7	2019-20
78	20	29	2	15	29	7	2019-20
78	4	29	5	18	29	5	2019-20
79	21	29	3	3	29	1	2019-20
79	14	29	2	5	29	1	2019-20
79	10	29	7	2	29	4	2019-20
79	9	29	3	19	29	2	2019-20
80	12	30	3	13	30	4	2019-20
80	11	30	3	16	30	2	2019-20
80	7	30	3	17	30	3	2019-20
80	6	30	4	8	30	2	2019-20
81	19	30	4	9	30	1	2019-20
81	5	30	5	14	30	5	2019-20
81	3	30	4	21	30	2	2019-20
81	2	30	2	10	30	4	2019-20
82	18	30	4	4	30	2	2019-20
82	15	30	5	20	30	2	2019-20
83	20	31	3	12	31	6	2019-20
83	16	31	2	6	31	3	2019-20
83	17	31	0	11	31	3	2019-20
83	8	31	1	15	31	8	2019-20
84	21	31	2	5	31	4	2019-20
84	13	31	5	7	31	5	2019-20
85	14	31	4	19	31	8	2019-20
85	10	31	2	18	31	3	2019-20
85	9	31	5	2	31	2	2019-20
85	4	31	3	3	31	4	2019-20
86	15	32	5	8	32	6	2019-20
86	12	32	4	20	32	2	2019-20
86	11	32	4	17	32	1	2019-20
86	6	32	2	16	32	1	2019-20
87	19	32	5	14	32	0	2019-20
87	18	32	3	10	32	2	2019-20
87	3	32	3	4	32	6	2019-20
87	2	32	3	9	32	6	2019-20
88	7	32	2	13	32	4	2019-20
88	5	32	3	21	32	5	2019-20
89	20	33	1	7	33	2	2019-20
89	16	33	2	15	33	3	2019-20
89	13	33	4	11	33	1	2019-20
89	8	33	4	12	33	5	2019-20
90	17	33	4	6	33	1	2019-20
90	14	33	2	2	33	2	2019-20
91	21	33	1	19	33	2	2019-20
91	10	33	5	3	33	4	2019-20
91	9	33	3	18	33	3	2019-20
91	4	33	3	5	33	4	2019-20
92	15	34	7	16	34	5	2019-20
92	12	34	5	8	34	3	2019-20
92	11	34	1	13	34	4	2019-20
92	7	34	4	20	34	1	2019-20
93	19	34	6	21	34	4	2019-20
93	18	34	1	9	34	2	2019-20
93	5	34	1	4	34	2	2019-20
93	3	34	4	10	34	1	2019-20
94	6	34	3	17	34	6	2019-20
94	2	34	0	14	34	6	2019-20
95	20	35	6	11	35	3	2019-20
95	17	35	2	15	35	6	2019-20
95	13	35	1	6	35	1	2019-20
95	8	35	3	7	35	6	2019-20
96	16	35	2	12	35	5	2019-20
96	9	35	3	3	35	6	2019-20
97	21	35	4	2	35	1	2019-20
97	14	35	2	18	35	4	2019-20
97	10	35	5	5	35	4	2019-20
97	4	35	1	19	35	3	2019-20
98	15	36	3	17	36	1	2019-20
98	11	36	6	20	36	1	2019-20
98	7	36	7	8	36	4	2019-20
98	6	36	3	13	36	6	2019-20
99	19	36	3	4	36	5	2019-20
99	18	36	3	14	36	0	2019-20
99	5	36	4	10	36	5	2019-20
99	2	36	3	21	36	2	2019-20
100	12	36	4	16	36	3	2019-20
100	3	36	2	9	36	5	2019-20
101	20	37	1	13	37	7	2019-20
101	19	37	8	5	37	3	2019-20
101	11	37	3	7	37	2	2019-20
101	4	37	3	21	37	2	2019-20
102	21	38	5	14	37	6	2019-20
102	13	38	2	17	37	8	2019-20
102	7	38	5	12	37	4	2019-20
102	5	38	3	3	37	3	2019-20
103	17	38	4	16	37	3	2019-20
103	14	38	1	9	37	4	2019-20
103	12	38	2	15	37	5	2019-20
103	3	38	3	18	37	4	2019-20
104	16	38	3	8	37	3	2019-20
104	18	38	4	2	37	1	2019-20
104	15	38	4	6	37	0	2019-20
104	9	38	3	10	37	6	2019-20
105	10	38	2	4	38	5	2019-20
105	8	38	7	20	38	2	2019-20
105	6	38	3	11	38	4	2019-20
105	2	38	3	19	38	5	2019-20
106	21	39	3	9	39	2	2019-20
106	13	39	3	16	39	5	2019-20
106	7	39	4	15	39	7	2019-20
106	5	39	2	18	39	1	2019-20
107	17	39	4	8	39	5	2019-20
107	14	39	1	10	39	8	2019-20
107	12	39	4	6	39	5	2019-20
107	3	39	5	2	39	4	2019-20
108	16	40	6	20	39	2	2019-20
108	18	40	2	19	39	7	2019-20
108	15	40	1	11	39	3	2019-20
108	9	40	2	4	39	3	2019-20
109	10	40	3	21	40	1	2019-20
109	8	40	0	13	40	5	2019-20
109	6	40	2	7	40	4	2019-20
109	2	40	1	5	40	6	2019-20
110	20	40	0	17	40	7	2019-20
110	19	40	1	3	40	3	2019-20
110	11	40	4	12	40	1	2019-20
110	4	40	6	14	40	3	2019-20
111	21	41	1	4	41	4	2019-20
111	13	41	5	20	41	3	2019-20
111	7	41	4	11	41	1	2019-20
111	5	41	0	19	41	6	2019-20
112	17	41	5	13	42	0	2019-20
112	14	41	5	21	42	4	2019-20
112	12	41	2	7	42	1	2019-20
112	3	41	5	5	42	4	2019-20
113	16	41	3	17	42	6	2019-20
113	18	41	4	3	42	6	2019-20
113	15	41	6	12	42	3	2019-20
113	9	41	3	14	42	2	2019-20
114	10	41	4	9	42	3	2019-20
114	8	41	1	16	42	3	2019-20
114	6	41	3	15	42	3	2019-20
114	2	41	2	18	41	4	2019-20
115	20	42	3	8	42	0	2019-20
115	19	42	8	2	42	2	2019-20
115	11	42	3	6	42	2	2019-20
115	4	42	4	10	42	3	2019-20
116	16	43	1	13	43	4	2019-20
116	18	43	3	5	43	4	2019-20
116	15	43	0	7	43	9	2019-20
116	9	43	3	21	43	5	2019-20
117	10	43	3	14	43	1	2019-20
117	8	43	3	17	43	3	2019-20
117	6	43	2	12	43	4	2019-20
117	2	43	1	3	43	9	2019-20
118	20	43	4	16	44	7	2019-20
118	19	43	2	18	44	2	2019-20
118	11	43	4	15	44	3	2019-20
118	4	43	5	9	44	3	2019-20
119	21	44	4	10	44	6	2019-20
119	13	44	5	8	44	6	2019-20
119	7	44	5	6	44	2	2019-20
119	5	44	3	2	44	4	2019-20
120	17	44	3	20	44	4	2019-20
120	14	44	1	4	44	12	2019-20
120	12	44	1	11	44	7	2019-20
120	3	44	4	19	44	6	2019-20
121	20	45	3	2	45	8	2019-20
121	16	45	3	5	45	3	2019-20
121	17	45	5	3	45	2	2019-20
121	13	45	3	18	45	2	2019-20
122	10	45	3	11	45	5	2019-20
122	8	45	3	19	45	3	2019-20
123	21	45	6	15	45	3	2019-20
123	14	45	2	12	45	4	2019-20
123	9	45	1	7	45	4	2019-20
123	4	45	3	6	45	5	2019-20
124	18	46	2	13	46	1	2019-20
124	5	46	3	16	46	5	2019-20
124	3	46	6	17	46	5	2019-20
124	2	46	2	20	46	5	2019-20
125	15	46	6	21	46	1	2019-20
125	12	46	5	14	46	2	2019-20
125	7	46	5	9	46	2	2019-20
125	6	46	3	4	46	4	2019-20
126	19	46	6	8	46	1	2019-20
126	11	46	3	10	46	3	2019-20
127	16	47	5	19	47	4	2019-20
127	17	47	3	5	47	3	2019-20
127	13	47	2	3	47	5	2019-20
127	8	47	5	2	47	2	2019-20
128	20	47	1	18	47	4	2019-20
128	4	47	7	15	47	2	2019-20
129	21	47	5	12	47	7	2019-20
129	14	47	2	7	47	0	2019-20
129	10	47	5	6	47	2	2019-20
129	9	47	1	11	47	4	2019-20
130	19	48	4	16	48	5	2019-20
130	5	48	1	17	48	3	2019-20
130	3	48	1	13	48	7	2019-20
130	2	48	2	8	48	11	2019-20
131	12	48	4	21	48	5	2019-20
131	11	48	3	9	48	5	2019-20
131	7	48	1	14	48	4	2019-20
131	6	48	1	10	48	4	2019-20
132	18	48	3	20	48	4	2019-20
132	15	48	4	4	48	2	2019-20
133	20	49	0	3	49	5	2019-20
133	16	49	4	2	49	3	2019-20
133	17	49	4	19	49	2	2019-20
133	8	49	5	18	49	7	2019-20
134	21	49	2	7	49	6	2019-20
134	13	49	4	5	49	1	2019-20
135	14	49	1	11	49	4	2019-20
135	10	49	2	15	49	3	2019-20
135	9	49	2	6	49	1	2019-20
135	4	49	3	12	49	2	2019-20
136	19	50	3	17	50	2	2019-20
136	18	50	3	8	50	6	2019-20
136	3	50	6	20	50	4	2019-20
136	2	50	6	16	50	5	2019-20
137	15	50	2	10	50	3	2019-20
137	12	50	5	4	50	1	2019-20
137	11	50	6	14	50	3	2019-20
137	6	50	4	9	50	2	2019-20
138	7	50	6	21	50	4	2019-20
138	5	50	2	13	50	7	2019-20
139	20	51	2	5	51	4	2019-20
139	16	51	3	18	51	2	2019-20
139	13	51	7	19	51	2	2019-20
139	8	51	2	3	51	5	2019-20
140	17	51	8	2	51	5	2019-20
140	14	51	0	6	51	3	2019-20
141	21	51	1	11	51	4	2019-20
141	10	51	5	12	51	1	2019-20
141	9	51	1	15	51	3	2019-20
141	4	51	2	7	51	5	2019-20
142	19	52	5	13	52	3	2019-20
142	18	52	1	16	52	3	2019-20
142	5	52	3	20	52	2	2019-20
142	3	52	3	8	52	1	2019-20
143	15	52	3	9	52	2	2019-20
143	12	52	6	10	52	5	2019-20
143	11	52	6	21	52	3	2019-20
143	7	52	1	4	52	1	2019-20
144	6	52	3	14	52	3	2019-20
144	2	52	2	17	52	3	2019-20
145	20	53	2	19	53	3	2019-20
145	17	53	4	18	53	4	2019-20
145	13	53	5	2	53	0	2019-20
145	8	53	6	5	53	5	2019-20
146	16	53	3	3	53	3	2019-20
146	9	53	4	12	53	3	2019-20
147	21	53	2	6	53	3	2019-20
147	14	53	4	15	53	3	2019-20
147	10	53	2	7	53	3	2019-20
147	4	53	5	11	53	5	2019-20
148	19	54	0	20	54	0	2019-20
148	18	54	4	17	54	5	2019-20
148	5	54	1	8	54	6	2019-20
148	2	54	0	13	54	9	2019-20
149	15	54	5	14	54	0	2019-20
149	11	54	4	4	54	5	2019-20
149	7	54	4	10	54	3	2019-20
149	6	54	4	21	54	0	2019-20
150	12	54	2	9	54	4	2019-20
150	3	54	4	16	54	2	2019-20
151	20	55	3	10	55	6	2019-20
151	16	55	4	21	55	2	2019-20
151	17	55	5	14	55	4	2019-20
151	13	55	3	9	55	3	2019-20
152	8	55	1	4	55	6	2019-20
152	6	55	0	19	55	7	2019-20
153	15	55	1	5	55	3	2019-20
153	12	55	3	3	55	4	2019-20
153	11	55	7	2	55	1	2019-20
153	7	55	6	18	55	0	2019-20
154	21	56	6	16	56	7	2019-20
154	14	56	1	17	56	8	2019-20
154	10	56	4	20	56	5	2019-20
154	9	56	0	13	56	11	2019-20
155	18	56	0	7	56	3	2019-20
155	5	56	2	15	56	3	2019-20
155	3	56	3	12	56	3	2019-20
155	2	56	1	11	56	8	2019-20
156	19	56	7	6	56	1	2019-20
156	4	56	3	8	56	4	2019-20
157	16	57	2	4	57	5	2019-20
157	17	57	5	21	57	2	2019-20
157	13	57	4	14	57	3	2019-20
157	8	57	2	10	57	3	2019-20
158	20	57	3	9	57	7	2019-20
158	11	57	1	18	57	2	2019-20
159	15	57	5	19	57	4	2019-20
159	12	57	5	5	57	1	2019-20
159	7	57	7	3	57	3	2019-20
159	6	57	3	2	57	2	2019-20
160	21	58	0	17	58	6	2019-20
160	14	58	2	13	58	5	2019-20
160	10	58	3	8	58	6	2019-20
160	4	58	4	16	58	1	2019-20
161	19	58	1	15	58	2	2019-20
161	5	58	1	12	58	4	2019-20
161	3	58	1	7	58	4	2019-20
161	2	58	1	6	58	5	2019-20
162	18	58	1	11	58	3	2019-20
162	9	58	1	20	58	3	2019-20
163	20	59	1	14	59	4	2019-20
163	16	59	4	10	59	5	2019-20
163	17	59	4	4	59	3	2019-20
163	8	59	2	9	59	6	2019-20
164	13	59	4	21	59	5	2019-20
164	7	59	5	5	59	3	2019-20
165	15	59	4	2	59	3	2019-20
165	12	59	2	19	59	4	2019-20
165	11	59	8	3	59	6	2019-20
165	6	59	2	18	59	3	2019-20
166	14	60	2	20	60	5	2019-20
166	10	60	4	16	60	2	2019-20
166	9	60	2	8	60	2	2019-20
166	4	60	3	17	60	8	2019-20
167	19	60	6	12	60	2	2019-20
167	18	60	3	6	60	3	2019-20
167	3	60	3	11	60	2	2019-20
167	2	60	3	15	60	7	2019-20
168	21	60	5	13	60	4	2019-20
168	5	60	6	7	60	7	2019-20
169	20	61	1	4	61	4	2019-20
169	16	61	2	14	61	4	2019-20
169	13	61	5	10	61	3	2019-20
169	8	61	4	21	61	3	2019-20
170	17	61	4	9	61	3	2019-20
170	12	61	3	18	61	6	2019-20
171	15	61	2	3	61	5	2019-20
171	11	61	3	19	61	0	2019-20
171	7	61	4	2	61	3	2019-20
171	6	61	4	5	61	4	2019-20
172	21	62	5	8	62	4	2019-20
172	14	62	3	16	62	3	2019-20
172	10	62	2	13	62	3	2019-20
172	4	62	5	20	62	7	2019-20
173	19	62	4	11	62	1	2019-20
173	5	62	4	6	62	2	2019-20
173	3	62	6	15	62	0	2019-20
173	2	62	0	7	62	6	2019-20
174	18	62	3	12	62	2	2019-20
174	9	62	4	17	62	3	2019-20
175	20	63	4	21	63	5	2019-20
175	17	63	3	10	63	4	2019-20
175	13	63	5	4	63	2	2019-20
175	8	63	1	14	63	2	2019-20
176	16	63	3	9	63	4	2019-20
176	15	63	1	18	63	6	2019-20
177	12	63	7	2	63	4	2019-20
177	11	63	7	5	63	3	2019-20
177	7	63	6	19	63	3	2019-20
177	6	63	1	3	63	6	2019-20
178	21	64	1	20	64	4	2019-20
178	14	64	3	8	64	0	2019-20
178	10	64	3	17	64	5	2019-20
178	4	64	5	13	64	5	2019-20
179	19	64	5	7	64	4	2019-20
179	5	64	0	11	64	5	2019-20
179	3	64	8	6	64	4	2019-20
179	2	64	3	12	64	5	2019-20
180	18	64	4	15	64	4	2019-20
180	9	64	3	16	64	5	2019-20
181	20	65	0	11	65	5	2019-20
181	16	65	5	15	65	2	2019-20
181	17	65	4	12	65	0	2019-20
181	13	65	2	7	65	8	2019-20
182	10	65	8	2	65	5	2019-20
182	8	65	7	6	65	5	2019-20
183	21	65	2	5	65	3	2019-20
183	14	65	1	3	65	6	2019-20
183	9	65	3	18	65	3	2019-20
183	4	65	2	19	65	9	2019-20
184	15	66	2	17	66	5	2019-20
184	12	66	1	13	66	8	2019-20
184	7	66	7	20	66	5	2019-20
184	6	66	1	16	66	4	2019-20
185	18	66	2	14	66	3	2019-20
185	5	66	2	4	66	5	2019-20
185	3	66	6	21	66	3	2019-20
185	2	66	2	9	66	4	2019-20
186	19	66	7	10	66	3	2019-20
186	11	66	3	8	66	5	2019-20
187	16	67	2	11	67	5	2019-20
187	17	67	4	6	67	3	2019-20
187	13	67	2	15	67	3	2019-20
187	8	67	2	7	67	7	2019-20
188	20	67	3	12	67	2	2019-20
188	4	67	6	3	67	4	2019-20
189	21	67	5	18	67	5	2019-20
189	14	67	4	2	67	0	2019-20
189	10	67	1	5	67	1	2019-20
189	9	67	2	19	67	3	2019-20
190	12	68	1	8	68	5	2019-20
190	11	68	3	17	68	5	2019-20
190	7	68	6	16	68	4	2019-20
190	6	68	3	13	68	6	2019-20
191	19	68	1	21	68	1	2019-20
191	5	68	1	14	68	2	2019-20
191	3	68	4	9	68	3	2019-20
191	2	68	1	4	68	4	2019-20
192	18	68	2	10	68	6	2019-20
192	15	68	2	20	68	5	2019-20
193	20	69	3	6	69	3	2019-20
193	16	69	4	12	69	2	2019-20
193	17	69	2	7	69	5	2019-20
193	13	69	4	11	69	7	2019-20
194	10	69	6	3	69	10	2019-20
194	8	69	8	15	69	5	2019-20
195	21	69	2	2	69	5	2019-20
195	14	69	1	19	69	5	2019-20
195	9	69	6	5	69	2	2019-20
195	4	69	2	18	69	1	2019-20
196	18	70	2	13	70	4	2019-20
196	5	70	3	16	70	3	2019-20
196	3	70	1	17	70	2	2019-20
196	2	70	4	20	70	2	2019-20
197	15	70	8	14	70	2	2019-20
197	12	70	4	21	70	2	2019-20
197	7	70	3	4	70	4	2019-20
197	6	70	1	9	70	5	2019-20
198	19	70	3	8	70	5	2019-20
198	11	70	5	10	70	4	2019-20
199	16	71	3	3	71	6	2019-20
199	17	71	5	18	71	6	2019-20
199	13	71	3	2	71	2	2019-20
199	8	71	8	5	71	5	2019-20
200	20	71	0	19	71	5	2019-20
200	4	71	4	11	71	5	2019-20
201	21	71	1	15	71	9	2019-20
201	14	71	4	6	71	4	2019-20
201	10	71	1	7	71	3	2019-20
201	9	71	1	11	72	4	2019-20
202	18	72	1	16	72	5	2019-20
202	5	72	3	20	72	4	2019-20
202	3	72	2	8	72	1	2019-20
202	2	72	2	17	72	4	2019-20
203	15	72	2	4	72	5	2019-20
203	12	72	5	10	72	5	2019-20
203	11	73	3	14	72	4	2019-20
203	7	72	2	9	72	2	2019-20
204	19	72	2	13	72	3	2019-20
204	6	72	4	21	72	2	2019-20
205	20	73	6	3	73	3	2019-20
205	16	73	3	2	73	4	2019-20
205	17	73	0	19	73	5	2019-20
205	8	73	3	18	73	4	2019-20
206	21	73	3	11	74	5	2019-20
206	13	73	5	5	73	3	2019-20
207	14	73	2	7	73	6	2019-20
207	10	73	1	15	73	4	2019-20
207	9	73	3	12	73	5	2019-20
207	4	73	6	6	73	1	2019-20
208	19	74	4	16	74	2	2019-20
208	18	74	0	20	74	3	2019-20
208	3	74	1	13	74	3	2019-20
208	2	74	1	8	74	7	2019-20
209	15	74	4	9	74	2	2019-20
209	12	74	2	4	74	4	2019-20
