Jonathan	Ericsson	8470318	TRUE	FALSE	TRUE	FALSE
Loui	Eriksson	8470626	TRUE	FALSE	FALSE	TRUE
Joel	Eriksson Ek	8478493	TRUE	FALSE	FALSE	TRUE
Tim	Erixon		FALSE	FALSE	TRUE	FALSE
Adam	Erne	8477454	TRUE	FALSE	FALSE	TRUE
Erik	Ersberg		FALSE	TRUE	FALSE	FALSE
John	Erskine		FALSE	FALSE	TRUE	FALSE
Emerson	Etem		FALSE	FALSE	FALSE	TRUE
Garnet	Exelby		FALSE	FALSE	TRUE	FALSE
Robby	Fabbri	8477952	TRUE	FALSE	FALSE	TRUE
Dante	Fabbro	8479371	TRUE	FALSE	TRUE	FALSE
Radek	Faksa	8476889	TRUE	FALSE	FALSE	TRUE
Justin	Falk		FALSE	FALSE	TRUE	FALSE
Oscar	Fantenberg	8480147	TRUE	FALSE	TRUE	FALSE
Joel	Farabee	8480797	TRUE	FALSE	FALSE	TRUE
Jesper	Fast	8475855	TRUE	FALSE	FALSE	TRUE
Viktor	Fasth		FALSE	TRUE	FALSE	FALSE
Justin	Faulk	8475753	TRUE	FALSE	TRUE	FALSE
Mark	Fayne		FALSE	FALSE	TRUE	FALSE
Sergei	Fedorov		FALSE	FALSE	FALSE	TRUE
Ruslan	Fedotenko		FALSE	FALSE	FALSE	TRUE
Taylor	Fedun	8476166	TRUE	FALSE	TRUE	FALSE
Eric	Fehr		FALSE	FALSE	FALSE	TRUE
Andrew	Ference		FALSE	FALSE	TRUE	FALSE
Michael	Ferland	8475907	TRUE	FALSE	FALSE	TRUE
Manny	Fernandez		FALSE	TRUE	FALSE	FALSE
Mario	Ferraro	8479983	TRUE	FALSE	TRUE	FALSE
Kein	Fiala	8477942	TRUE	FALSE	FALSE	TRUE
Vernon	Fiddler		FALSE	FALSE	FALSE	TRUE
Nikita	Filatov		FALSE	FALSE	FALSE	TRUE
Valtteri	Filppula	8470047	TRUE	FALSE	FALSE	TRUE
Jeff	Finger		FALSE	FALSE	TRUE	FALSE
Jiri	Fischer		FALSE	FALSE	FALSE	TRUE
Christian	Fischer	8478432	TRUE	FALSE	FALSE	TRUE
Mike	Fisher		FALSE	FALSE	FALSE	TRUE
Mark	Fistric		FALSE	FALSE	TRUE	FALSE
Tom	Fitzgerald		FALSE	FALSE	FALSE	TRUE
Tomas	Fleischmann		FALSE	FALSE	FALSE	TRUE
Cale	Fleury	8479985	TRUE	FALSE	TRUE	FALSE
Haydn	Fleury	8477938	TRUE	FALSE	TRUE	FALSE
Marc-Andre	Fleury	8470594	TRUE	TRUE	FALSE	FALSE
Brian	Flynn		FALSE	FALSE	FALSE	TRUE
Warren	Foegele	8477998	TRUE	FALSE	FALSE	TRUE
Steven	Fogarty		FALSE	FALSE	FALSE	TRUE
Marcus	Foligno	8475220	TRUE	FALSE	FALSE	TRUE
Nick	Foligno	8473422	TRUE	FALSE	FALSE	TRUE
Christian	Folin	8477850	TRUE	FALSE	TRUE	FALSE
Justin	Fontaine		FALSE	FALSE	FALSE	TRUE
Adam	Foote		FALSE	FALSE	TRUE	FALSE
Derek	Forbort	8475762	TRUE	FALSE	TRUE	FALSE
Jacob	Forsbacka-Karlsson		FALSE	FALSE	FALSE	TRUE
Peter	Forsberg		FALSE	FALSE	FALSE	TRUE
Filip	Forsberg	8476887	TRUE	FALSE	FALSE	TRUE
Gustav	Forsling		FALSE	FALSE	TRUE	FALSE
Alexandre	Fortin		FALSE	FALSE	FALSE	TRUE
Kurtis	Foster		FALSE	FALSE	TRUE	FALSE
Cam	Fowler	8475764	TRUE	FALSE	TRUE	FALSE
Adam	Fox	8479323	TRUE	FALSE	TRUE	FALSE
Pavel	Francouz	8480925	TRUE	TRUE	FALSE	FALSE
Cody	Franson		FALSE	FALSE	TRUE	FALSE
Johan	Franzan		FALSE	FALSE	FALSE	TRUE
Colin	Fraser		FALSE	FALSE	FALSE	TRUE
Matt	Fraser		FALSE	FALSE	FALSE	TRUE
Mark	Fraser		FALSE	FALSE	TRUE	FALSE
Matt	Frattin		FALSE	FALSE	FALSE	TRUE
Trent	Frederic		FALSE	FALSE	FALSE	TRUE
Jeff	Friesen		FALSE	FALSE	FALSE	TRUE
Dan	Fritsche		FALSE	FALSE	FALSE	TRUE
Tanner	Fritz		FALSE	FALSE	FALSE	TRUE
Martin	Frk	8476924	TRUE	FALSE	FALSE	TRUE
Byron	Froese		FALSE	FALSE	FALSE	TRUE
Michael	Frolik	8473564	TRUE	FALSE	FALSE	TRUE
Alexander	Frolov		FALSE	FALSE	FALSE	TRUE
Marion	Gaborik		FALSE	FALSE	FALSE	TRUE
Kurtis	Gabriel		FALSE	FALSE	FALSE	TRUE
Simon	Gagne		FALSE	FALSE	FALSE	TRUE
Sam	Gagner	8474040	TRUE	FALSE	FALSE	TRUE
Alex	Galchenyuk	8476851	TRUE	FALSE	FALSE	TRUE
T.J.	Galiardi		FALSE	FALSE	FALSE	TRUE
Brendan	Gallagher	8475848	TRUE	FALSE	FALSE	TRUE
Joseph	Gambardella		FALSE	FALSE	FALSE	TRUE
Dylan	Gambrell	8479580	TRUE	FALSE	FALSE	TRUE
Ryan	Garbutt		FALSE	FALSE	FALSE	TRUE
Jake	Gardiner	8474581	TRUE	FALSE	TRUE	FALSE
Rhett	Gardner	8479587	TRUE	FALSE	FALSE	TRUE
Conor	Garland	8478856	TRUE	FALSE	FALSE	TRUE
Mathieu	Garon		FALSE	TRUE	FALSE	FALSE
Jason	Garrison		FALSE	FALSE	TRUE	FALSE
Adam	Gaudette	8478874	TRUE	FALSE	FALSE	TRUE
Frederick	Gaudreau		FALSE	FALSE	FALSE	TRUE
Johnny	Gaudreau	8476346	TRUE	FALSE	FALSE	TRUE
Brendan	Gaunce		FALSE	FALSE	FALSE	TRUE
Paul	Gaustad		FALSE	FALSE	FALSE	TRUE
Denis	Gauthier		FALSE	FALSE	TRUE	FALSE
Frederik	Gauthier	8477512	TRUE	FALSE	FALSE	TRUE
Vladislav	Gavrikov	8478882	TRUE	FALSE	TRUE	FALSE
Eric	Gelinas		FALSE	FALSE	TRUE	FALSE
Martin	Gelinas		FALSE	FALSE	FALSE	TRUE
Alexander	Georgiev	8480382	TRUE	TRUE	FALSE	FALSE
Nathan	Gerbe	8471804	TRUE	FALSE	FALSE	TRUE
Martin	Gerber		FALSE	TRUE	FALSE	FALSE
Bruno	Gervais		FALSE	FALSE	TRUE	FALSE
Ryan	Getzlaf	8470612	TRUE	FALSE	FALSE	TRUE
Brian	Gibbons	8476207	TRUE	FALSE	FALSE	TRUE
John	Gibson	8476434	TRUE	TRUE	FALSE	FALSE
J.S.	Giguere		FALSE	TRUE	FALSE	FALSE
Tom	Gilbert		FALSE	FALSE	TRUE	FALSE
Hal	Gill		FALSE	FALSE	TRUE	FALSE
John	Gilmour	8477337	FALSE	FALSE	TRUE	FALSE
Matt	Gilroy		FALSE	FALSE	TRUE	FALSE
Brian	Gionta		FALSE	FALSE	FALSE	TRUE
Stephen	Gionta		FALSE	FALSE	FALSE	TRUE
Mark	Giordano	8470966	TRUE	FALSE	TRUE	FALSE
Samuel	Girard	8479398	TRUE	FALSE	TRUE	FALSE
Dan	Girardi		FALSE	FALSE	TRUE	FALSE
Zemgus	Girgensons	8476878	TRUE	FALSE	FALSE	TRUE
Claude	Giroux	8473512	TRUE	FALSE	FALSE	TRUE
Cody	Glass	8479996	TRUE	FALSE	FALSE	TRUE
Tanner	Glass		FALSE	FALSE	FALSE	TRUE
Tim	Gleason		FALSE	FALSE	TRUE	FALSE
Curtis	Glencross		FALSE	FALSE	FALSE	TRUE
Luke	Glendening	8476822	TRUE	FALSE	FALSE	TRUE
Marcel	Goc		FALSE	FALSE	FALSE	TRUE
Nikalay	Goldobin		FALSE	FALSE	FALSE	TRUE
Alex	Goligoski	8471274	TRUE	FALSE	TRUE	FALSE
Cody	Goloubef	8474597	TRUE	FALSE	TRUE	FALSE
Scott	Gomez		FALSE	FALSE	FALSE	TRUE
Sergei	Gonchar		FALSE	FALSE	TRUE	FALSE
Barclay	Goodrow	8476624	TRUE	FALSE	FALSE	TRUE
Boyd	Gordon		FALSE	FALSE	FALSE	TRUE
Josh	Gorges		FALSE	FALSE	TRUE	FALSE
Brandon	Gormley		FALSE	FALSE	TRUE	FALSE
Shayne	Gostisbehere	8476906	TRUE	FALSE	TRUE	FALSE
Yanni	Gourde	8476826	TRUE	FALSE	FALSE	TRUE
Michael	Grabner	8473546	TRUE	FALSE	FALSE	TRUE
Mikhail	Grabovski		FALSE	FALSE	FALSE	TRUE
Evgeny	Grachev		FALSE	FALSE	FALSE	TRUE
Marc-Andre	Gragnani		FALSE	FALSE	TRUE	FALSE
John	Grahame		FALSE	TRUE	FALSE	FALSE
Markus	Granlund	8476440	TRUE	FALSE	FALSE	TRUE
Mikael	Granlund	8475798	TRUE	FALSE	FALSE	TRUE
Derek	Grant	8474683	TRUE	FALSE	FALSE	TRUE
Tyler	Graovac	8476344	TRUE	FALSE	FALSE	TRUE
Chris	Gratton		FALSE	FALSE	FALSE	TRUE
Kevin	Gravel		FALSE	FALSE	TRUE	FALSE
Ryan	Graves	8477435	TRUE	FALSE	TRUE	FALSE
Denis	Grebeshkov		FALSE	FALSE	TRUE	FALSE
Mike	Green	8471242	TRUE	FALSE	TRUE	FALSE
Matt	Greene		FALSE	FALSE	TRUE	FALSE
Andy	Greene	8472382	TRUE	FALSE	TRUE	FALSE
Colin	Greening		FALSE	FALSE	FALSE	TRUE
Jordan	Greenway	8478413	TRUE	FALSE	FALSE	TRUE
A.J.	Greer		FALSE	FALSE	FALSE	TRUE
Noah	Gregor	8479393	TRUE	FALSE	FALSE	TRUE
Thomas	Greiss	8471306	TRUE	TRUE	FALSE	FALSE
Mike	Grier		FALSE	FALSE	FALSE	TRUE
Seth	Griffith		FALSE	FALSE	FALSE	TRUE
Mikhail	Grigorenko		FALSE	FALSE	FALSE	TRUE
Rocco	Grimaldi	8476428	TRUE	FALSE	FALSE	TRUE
Nicklas	Grossmann		FALSE	FALSE	TRUE	FALSE
Philipp	Grubauer	8475831	TRUE	TRUE	FALSE	FALSE
Carl	Grundstrom	8479336	TRUE	FALSE	FALSE	TRUE
Eric	Gryba		FALSE	FALSE	TRUE	FALSE
Matt	Grzelcyk	8476891	TRUE	FALSE	TRUE	FALSE
Radko	Gudas	8475462	TRUE	FALSE	TRUE	FALSE
Erik	Gudbranson	8475790	TRUE	FALSE	TRUE	FALSE
Nate	Guenin		FALSE	FALSE	TRUE	FALSE
Jake	Guentzel	8477404	TRUE	FALSE	FALSE	TRUE
Bill	Guerin		FALSE	FALSE	FALSE	TRUE
Brenden	Guhle	8478425	TRUE	FALSE	TRUE	FALSE
Ben	Guite		FALSE	FALSE	FALSE	TRUE
Carl	Gunnarsson	8474125	TRUE	FALSE	TRUE	FALSE
Denis	Gurianov	8478495	TRUE	FALSE	FALSE	TRUE
Nikita	Gusev	8477038	TRUE	FALSE	FALSE	TRUE
David	Gustafsson	8481019	TRUE	FALSE	FALSE	TRUE
Erik	Gustafsson	8476979	TRUE	FALSE	TRUE	FALSE
Jonas	Gustavsson		FALSE	TRUE	FALSE	FALSE
Gaetan	Haas	8481813	TRUE	FALSE	FALSE	TRUE
Matt	Hackett		FALSE	TRUE	FALSE	FALSE
Carl	Hagelin	8474176	TRUE	FALSE	FALSE	TRUE
Robert	Hagg	8477462	TRUE	FALSE	TRUE	FALSE
Niklas	Hagman		FALSE	FALSE	FALSE	TRUE
Ron	Hainsey	8468493	TRUE	FALSE	TRUE	FALSE
Libor	Hajek	8479333	TRUE	FALSE	TRUE	FALSE
Jaroslav	Halak	8470860	TRUE	TRUE	FALSE	FALSE
Micheal	Haley	8474230	TRUE	FALSE	FALSE	TRUE
Matt	Halischuk		FALSE	FALSE	FALSE	TRUE
Adam	Hall		FALSE	FALSE	FALSE	TRUE
Taylor	Hall	8475791	TRUE	FALSE	FALSE	TRUE
Jeff	Halpern		FALSE	FALSE	FALSE	TRUE
Dan	Hamhuis	8469465	TRUE	FALSE	TRUE	FALSE
Dougie	Hamilton	8476462	TRUE	FALSE	TRUE	FALSE
Andrew	Hammond	8477202	FALSE	TRUE	FALSE	FALSE
Travis	Hamonic	8474612	TRUE	FALSE	TRUE	FALSE
Roman	Hamrlik		FALSE	FALSE	TRUE	FALSE
Michal	Handzus		FALSE	FALSE	FALSE	TRUE
Noah	Hanifin	8478396	TRUE	FALSE	TRUE	FALSE
Joel	Hanley	8477810	TRUE	FALSE	TRUE	FALSE
Scottt	Hannan		FALSE	FALSE	TRUE	FALSE
Markus	Hannikainen		FALSE	FALSE	FALSE	TRUE
Jannik	Hansen		FALSE	FALSE	FALSE	TRUE
Christian	Hanson		FALSE	FALSE	FALSE	TRUE
Martin	Hanzal	8471691	FALSE	FALSE	FALSE	TRUE
Josh	Harding		FALSE	TRUE	FALSE	FALSE
Ben	Harpur		FALSE	FALSE	TRUE	FALSE
Scott	Harrington	8476449	TRUE	FALSE	TRUE	FALSE
Jay	Harrison		FALSE	FALSE	TRUE	FALSE
Carter	Hart	8479394	TRUE	TRUE	FALSE	FALSE
Teemu	Hartikainen		FALSE	FALSE	FALSE	TRUE
Ryan	Hartman	8477451	TRUE	FALSE	FALSE	TRUE
Scott	Hartnell		FALSE	FALSE	FALSE	TRUE
Dominik	Hasek		FALSE	TRUE	FALSE	FALSE
Derian	Hatcher		FALSE	FALSE	TRUE	FALSE
Garnet	Hathaway	8477903	TRUE	FALSE	FALSE	TRUE
Erik	Haula	8475287	TRUE	FALSE	FALSE	TRUE
Niclas	Havelid		FALSE	FALSE	TRUE	FALSE
Martin	Havlat		FALSE	FALSE	FALSE	TRUE
Jayce	Hawryluk	8477963	TRUE	FALSE	FALSE	TRUE
John	Hayden	8477401	TRUE	FALSE	FALSE	TRUE
Jimmy	Hayes		FALSE	FALSE	FALSE	TRUE
Kevin	Hayes	8475763	TRUE	FALSE	FALSE	TRUE
Barrett	Hayton	8480849	TRUE	FALSE	FALSE	TRUE
Dany	Heatley		FALSE	FALSE	FALSE	TRUE
Jochen	Hecht		FALSE	FALSE	FALSE	TRUE
Johan	Hedberg		FALSE	TRUE	FALSE	FALSE
Brett	Hedican		FALSE	FALSE	TRUE	FALSE
Victor	Hedman	8475167	TRUE	FALSE	TRUE	FALSE
Jonathan	Hedstrom		FALSE	FALSE	FALSE	TRUE
Tim	Heed	8475841	TRUE	FALSE	TRUE	FALSE
Danton	Heinen	8478046	TRUE	FALSE	FALSE	TRUE
Miro	Heiskanen	8480036	TRUE	FALSE	TRUE	FALSE
Jan	Hejda		FALSE	FALSE	TRUE	FALSE
Milan	Hejduk		FALSE	FALSE	FALSE	TRUE
Seth	Helgeson		FALSE	FALSE	TRUE	FALSE
Connor	Hellebuyck	8476945	TRUE	TRUE	FALSE	FALSE
Darren	Helm	8471794	TRUE	FALSE	FALSE	TRUE
Ales	Hemsky		FALSE	FALSE	FALSE	TRUE
Matt	Hendricks		FALSE	FALSE	FALSE	TRUE
Adam	Henrique	8474641	TRUE	FALSE	FALSE	TRUE
T.J.	Hensick		FALSE	FALSE	FALSE	TRUE
Tomas	Hertl	8476881	TRUE	FALSE	FALSE	TRUE
Jamie	Heward		FALSE	FALSE	TRUE	FALSE
Joe	Hicketts	8478176	FALSE	FALSE	TRUE	FALSE
Thomas	Hickey		FALSE	FALSE	TRUE	FALSE
Chris	Higgins		FALSE	FALSE	FALSE	TRUE
Sean	Hill		FALSE	FALSE	TRUE	FALSE
Adin	Hill	8478499	TRUE	TRUE	FALSE	FALSE
Jack	Hillen		FALSE	FALSE	TRUE	FALSE
Jonas	Hiller		FALSE	TRUE	FALSE	FALSE
Vinnie	Hinostroza	8476994	TRUE	FALSE	FALSE	TRUE
Dan	Hinote		FALSE	FALSE	FALSE	TRUE
Roope	Hintz	8478449	TRUE	FALSE	FALSE	TRUE
Taro	Hirose	8481433	TRUE	FALSE	FALSE	TRUE
Nico	Hischier	8480002	TRUE	FALSE	FALSE	TRUE
Joey	Hishon		FALSE	FALSE	FALSE	TRUE
Niklas	Hjalmarsson	8471769	TRUE	FALSE	TRUE	FALSE
Joshua	Ho-Sang		FALSE	FALSE	FALSE	TRUE
Cody	Hodgson		FALSE	FALSE	FALSE	TRUE
Mike	Hoffman	8474884	TRUE	FALSE	FALSE	TRUE
Nick	Holden	8474207	TRUE	FALSE	TRUE	FALSE
Bobby	Holik		FALSE	FALSE	FALSE	TRUE
Justin	Holl	8475718	TRUE	FALSE	TRUE	FALSE
Peter	Holland		FALSE	FALSE	FALSE	TRUE
Tomas	Holmstrom		FALSE	FALSE	FALSE	TRUE
Braden	Holtby	8474651	TRUE	TRUE	FALSE	FALSE
Korbinian	Holzer	8473560	TRUE	FALSE	TRUE	FALSE
Julius	Honka		FALSE	FALSE	TRUE	FALSE
Roman	Horak		FALSE	FALSE	FALSE	TRUE
Shawn	Horcoff		FALSE	FALSE	FALSE	TRUE
Patric	Hornqvist	8471887	TRUE	FALSE	FALSE	TRUE
Nathan	Horton		FALSE	FALSE	FALSE	TRUE
Bo	Horvat	8477500	TRUE	FALSE	FALSE	TRUE
Marion	Hossa		FALSE	FALSE	FALSE	TRUE
Marcel	Hossa		FALSE	FALSE	FALSE	TRUE
Jimmy	Howard	8470657	TRUE	TRUE	FALSE	FALSE
Quinton	Howden		FALSE	FALSE	FALSE	TRUE
Brett	Howden	8479353	TRUE	FALSE	TRUE	FALSE
Jan	Hrdina		FALSE	FALSE	FALSE	TRUE
Filip	Hronek	8479425	TRUE	FALSE	TRUE	FALSE
Jonathan	Huberdeau	8476456	TRUE	FALSE	FALSE	TRUE
Jiri	Hudler		FALSE	FALSE	FALSE	TRUE
Charles	Hudon	8476948	TRUE	FALSE	FALSE	TRUE
Cristobal	Huet		FALSE	TRUE	FALSE	FALSE
Jack	Hughes	8481559	TRUE	FALSE	FALSE	TRUE
Quinn	Hughes	8480800	TRUE	FALSE	TRUE	FALSE
Dryden	Hunt	8478211	TRUE	FALSE	FALSE	TRUE
Brad	Hunt	8476779	TRUE	FALSE	TRUE	FALSE
Trent	Hunter		FALSE	FALSE	FALSE	TRUE
Matt	Hunwick	8471436	FALSE	FALSE	TRUE	FALSE
Kristian	Huselius		FALSE	FALSE	FALSE	TRUE
Kent	Huskins		FALSE	FALSE	TRUE	FALSE
Michael	Hutchinson	8474636	TRUE	TRUE	FALSE	FALSE
Ben	Hutton	8477018	TRUE	FALSE	TRUE	FALSE
Carter	Hutton	8475622	TRUE	TRUE	FALSE	FALSE
Tomas	Hyka		FALSE	FALSE	FALSE	TRUE
Zach	Hyman	8475786	TRUE	FALSE	FALSE	TRUE
Alex	Iafallo	8480113	TRUE	FALSE	FALSE	TRUE
Jarome	Iginla		FALSE	FALSE	FALSE	TRUE
Leland	Irving		FALSE	TRUE	FALSE	FALSE
Matt	Irwin	8475625	TRUE	FALSE	TRUE	FALSE
Barret	Jackman		FALSE	FALSE	TRUE	FALSE
Richard	Jackman		FALSE	FALSE	TRUE	FALSE
Tim	Jackman		FALSE	FALSE	FALSE	TRUE
Jaromir	Jagr		FALSE	FALSE	FALSE	TRUE
Mark	Jankowski	8476873	TRUE	FALSE	FALSE	TRUE
Mattias	Janmark	8477406	TRUE	FALSE	FALSE	TRUE
Calle	Jarnkrok	8475714	TRUE	FALSE	FALSE	TRUE
Christian	Jaros	8478868	TRUE	FALSE	TRUE	FALSE
Tristan	Jarry	8477465	TRUE	TRUE	FALSE	FALSE
Dmitrij	Jaskin		FALSE	FALSE	FALSE	TRUE
Dustin	Jeffrey		FALSE	FALSE	FALSE	TRUE
Boone	Jenner	8476432	TRUE	FALSE	FALSE	TRUE
Nicklas	Jensen		FALSE	FALSE	FALSE	TRUE
Nick	Jensen	8475324	TRUE	FALSE	TRUE	FALSE
Ryan	Johansen	8475793	TRUE	FALSE	FALSE	TRUE
Marcus	Johansson	8475149	TRUE	FALSE	FALSE	TRUE
Stephen	Johns	8475730	TRUE	FALSE	TRUE	FALSE
Ryan	Johnson		FALSE	FALSE	FALSE	TRUE
Greg	Johnson		FALSE	FALSE	FALSE	TRUE
Mike	Johnson		FALSE	FALSE	FALSE	TRUE
Aaron	Johnson		FALSE	FALSE	TRUE	FALSE
Luke	Johnson		FALSE	FALSE	FALSE	TRUE
Tyler	Johnson	8474870	TRUE	FALSE	FALSE	TRUE
Erik	Johnson	8473446	TRUE	FALSE	TRUE	FALSE
Jack	Johnson	8471677	TRUE	FALSE	TRUE	FALSE
Chad	Johnson		FALSE	TRUE	FALSE	FALSE
Brent	Johnson		FALSE	TRUE	FALSE	FALSE
Kim	Johnsson		FALSE	FALSE	TRUE	FALSE
Andreas	Johnsson	8477341	TRUE	FALSE	FALSE	TRUE
Ross	Johnston	8477527	TRUE	FALSE	FALSE	TRUE
Henri	Jokiharju	8480035	TRUE	FALSE	TRUE	FALSE
Jussi	Jokinen		FALSE	FALSE	FALSE	TRUE
Olli	Jokinen		FALSE	FALSE	FALSE	TRUE
Jyrki	Jokipakka		FALSE	FALSE	TRUE	FALSE
David	Jones		FALSE	FALSE	FALSE	TRUE
Ryan	Jones		FALSE	FALSE	FALSE	TRUE
Randy	Jones		FALSE	FALSE	TRUE	FALSE
Blair	Jones		FALSE	FALSE	FALSE	TRUE
Max	Jones	8479368	TRUE	FALSE	FALSE	TRUE
Caleb	Jones	8478452	TRUE	FALSE	TRUE	FALSE
Seth	Jones	8477495	TRUE	FALSE	TRUE	FALSE
Martin	Jones	8474889	TRUE	TRUE	FALSE	FALSE
Josh	Jooris		FALSE	FALSE	FALSE	TRUE
Jacob	Josefson		FALSE	FALSE	FALSE	TRUE
Mathieu	Joseph	8478472	TRUE	FALSE	FALSE	TRUE
Curtis	Joseph		FALSE	TRUE	FALSE	FALSE
Roman	Josi	8474600	TRUE	FALSE	TRUE	FALSE
Derek	Joslin		FALSE	FALSE	TRUE	FALSE
Tyson	Jost	8479370	TRUE	FALSE	FALSE	TRUE
Ed	Jovanovski		FALSE	FALSE	TRUE	FALSE
Milan	Jurcina		FALSE	FALSE	FALSE	TRUE
Tomas	Jurco	8476430	TRUE	FALSE	FALSE	TRUE
Noah	Juulsen		FALSE	FALSE	TRUE	FALSE
Tomas	Kaberle		FALSE	FALSE	TRUE	FALSE
Frantisek	Kaberle		FALSE	FALSE	TRUE	FALSE
Nazem	Kadri	8475172	TRUE	FALSE	FALSE	TRUE
Dominik	Kahun	8480946	TRUE	FALSE	FALSE	TRUE
Kaapo	Kakko	8481554	TRUE	FALSE	FALSE	TRUE
Patrick	Kaleta		FALSE	FALSE	FALSE	TRUE
Dmitri	Kalinen		FALSE	FALSE	TRUE	FALSE
Vladislav	Kamenev	8477973	TRUE	FALSE	FALSE	TRUE
David	Kampf	8480144	TRUE	FALSE	FALSE	TRUE
Steven	Kampfer	8474000	TRUE	FALSE	TRUE	FALSE
Evander	Kane	8475169	TRUE	FALSE	FALSE	TRUE
Patrick	Kane	8474141	TRUE	FALSE	FALSE	TRUE
Sami	Kapanen		FALSE	FALSE	FALSE	TRUE
Kasperi	Kapanen	8477953	TRUE	FALSE	FALSE	TRUE
Paul	Kariya		FALSE	FALSE	FALSE	TRUE
Melker	Karlsson	8477922	TRUE	FALSE	FALSE	TRUE
William	Karlsson	8476448	TRUE	FALSE	FALSE	TRUE
Erik	Karlsson	8474578	TRUE	FALSE	TRUE	FALSE
Henrik	Karlsson		FALSE	TRUE	FALSE	FALSE
Ondrej	Kase	8478131	TRUE	FALSE	FALSE	TRUE
Kasimir	Kaskisuo	8479288	FALSE	TRUE	FALSE	FALSE
Darius	Kasparaitis		FALSE	FALSE	TRUE	FALSE
Zack	Kassian	8475178	TRUE	FALSE	FALSE	TRUE
Duncan	Keith	8470281	TRUE	FALSE	TRUE	FALSE
Clayton	Keller	8479343	TRUE	FALSE	FALSE	TRUE
Chris	Kelly		FALSE	FALSE	FALSE	TRUE
Adrian	Kempe	8477960	TRUE	FALSE	FALSE	TRUE
Mario	Kempe		FALSE	FALSE	FALSE	TRUE
Michal	Kempny	8479482	TRUE	FALSE	TRUE	FALSE
Ronalds	Kenins		FALSE	FALSE	FALSE	TRUE
Tyler	Kennedy		FALSE	FALSE	FALSE	TRUE
Tim	Kennedy		FALSE	FALSE	FALSE	TRUE
Alexander	Kerfoot	8477021	TRUE	FALSE	FALSE	TRUE
Ryan	Kesler		FALSE	FALSE	FALSE	TRUE
Phil	Kessel	8473548	TRUE	FALSE	FALSE	TRUE
Nikolai	Khabibulin		FALSE	TRUE	FALSE	FALSE
Jujhar	Khaira	8476915	TRUE	FALSE	FALSE	TRUE
Anton	Khudobin	8471418	TRUE	TRUE	FALSE	FALSE
Chad	Kilger		FALSE	FALSE	FALSE	TRUE
Alex	Killorn	8473986	TRUE	FALSE	FALSE	TRUE
Jakub	Kindl		FALSE	FALSE	TRUE	FALSE
Dwight	King		FALSE	FALSE	FALSE	TRUE
Keith	Kinkaid	8476234	TRUE	TRUE	FALSE	FALSE
Mikka	Kiprusoff		FALSE	TRUE	FALSE	FALSE
Bogdan	Kiselevich		FALSE	FALSE	TRUE	FALSE
Ken	Klee		FALSE	FALSE	TRUE	FALSE
Oscar	Klefbom	8476472	TRUE	FALSE	TRUE	FALSE
Kevin	Klein		FALSE	FALSE	TRUE	FALSE
Jon	Klemm		FALSE	FALSE	TRUE	FALSE
Rostislav	Klesla		FALSE	FALSE	TRUE	FALSE
John	Klingberg	8475906	TRUE	FALSE	TRUE	FALSE
Rob	Klinkhammer		FALSE	FALSE	FALSE	TRUE
Corban	Knight		FALSE	FALSE	FALSE	TRUE
Mike	Knuble		FALSE	FALSE	FALSE	TRUE
Chuck	Kobasew		FALSE	FALSE	FALSE	TRUE
Slater	Koekkoek	8476886	TRUE	FALSE	TRUE	FALSE
Ville	Koistinen		FALSE	FALSE	FALSE	TRUE
Saku	Koivu		FALSE	FALSE	FALSE	TRUE
Mikko	Koivu	8469459	TRUE	FALSE	FALSE	TRUE
Otto	Koivula	8479526	TRUE	FALSE	FALSE	TRUE
Juraj	Kolnik		FALSE	FALSE	FALSE	TRUE
Olaf	Kolzig		FALSE	TRUE	FALSE	FALSE
Leo	Komarov	8473463	TRUE	FALSE	FALSE	TRUE
Mike	Komisarek		FALSE	FALSE	TRUE	FALSE
Travis	Konecny	8478439	TRUE	FALSE	FALSE	TRUE
Zenon	Konopka		FALSE	FALSE	FALSE	TRUE
Steve	Konowalchuk		FALSE	FALSE	FALSE	TRUE
Tomas	Kopecky		FALSE	FALSE	FALSE	TRUE
Anze	Kopitar	8471685	TRUE	FALSE	FALSE	TRUE
Lauri	Korpikoski		FALSE	FALSE	FALSE	TRUE
Joonas	Korpisalo	8476914	TRUE	TRUE	FALSE	FALSE
Mikko	Koskinen	8475156	TRUE	TRUE	FALSE	FALSE
Klim	Kostin	8480011	FALSE	FALSE	FALSE	TRUE
Andrei	Kostitsyn		FALSE	FALSE	FALSE	TRUE
Sergei	Kostitsyn		FALSE	FALSE	FALSE	TRUE
Michael	Kostka		FALSE	FALSE	TRUE	FALSE
Ales	Kotalik		FALSE	FALSE	FALSE	TRUE
Jesperi	Kotkaniemi	8480829	TRUE	FALSE	FALSE	TRUE
Ilya	Kovalchuk	8469454	TRUE	FALSE	FALSE	TRUE
Alexei	Kovalev		FALSE	FALSE	FALSE	TRUE
Slava	Kozlov		FALSE	FALSE	FALSE	TRUE
Viktor	Kozlov		FALSE	FALSE	FALSE	TRUE
Lukas	Krajicek		FALSE	FALSE	TRUE	FALSE
Chris	Kreider	8475184	TRUE	FALSE	FALSE	TRUE
David	Krejci	8471276	TRUE	FALSE	FALSE	TRUE
Kamil	Kreps		FALSE	FALSE	FALSE	TRUE
Niklas	Kronwall		FALSE	FALSE	TRUE	FALSE
