45	"M. Smith, Mike"		0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
46	"M. Subban, Malcolm*"		0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Rookie
47	"Markstrom, Jacob"	SCS	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
48	"McElhinney, Curtis"		0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
49	"McKenna, Mike"		0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
50	"Montembeault, Sam*"		0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Rookie
51	"Mrazek, Petr"	CIN	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
52	"Neuvirth, Michal"		0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
53	"Niemi, Antti"		0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
54	"Nilsson, Anders"		0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
55	"Petersen, Calvin*"	STA	2	115	2.61	1	1	0	0	0	5	59	64	0.922	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Rookie
56	"Pickard, Calvin"	WIT	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
57	"Price, Carey"	CHY	7	417	3.17	3	4	0	0	0	22	235	257	0.914	0	0	0	2	7	7	14	50.0	1	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
58	"Quick, Jonathan"	OKL	2	119	6.05	0	2	0	0	0	12	60	72	0.833	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
59	"R. Miller, Ryan"	MEM	2	74	3.24	0	1	0	0	0	4	54	58	0.931	0	0	0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
60	"Raanta, Antti"	MIL	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
61	"Reimer, James"	GRE	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
62	"Rinne, Pekka"	MEM	11	662	3.90	4	6	0	1	0	43	399	442	0.903	0	0	0	2	0	1	1	0.0	1	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
63	"Rittich, David"	CHY	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
64	"Saros, Juuse"	OAK	2	127	2.83	1	0	0	0	0	6	47	53	0.887	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
65	"Schneider, Cory"		0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
66	"Sparks, Garret*"		0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Rookie
67	"Stalock, Alex"	MSG	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
68	"Stolarz, Anthony*"		0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Rookie
69	"T. Rask, Tuukka"	SFC	5	301	3.39	1	4	0	2	0	17	166	183	0.907	0	0	0	0	6	4	10	60.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
70	"Talbot, Cam"	SFC	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
71	"Ullmark, Linus*"	ATL	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Rookie
72	"Varlamov, Semyon"	SEA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
73	"Vasilevskiy, Andrei"	KEL	7	429	3.22	3	4	0	0	1	23	257	280	0.918	0	0	0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
74	"Ward, Cam"		0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2019-20	Playoffs	Veteran
75	"Jarry, Tristan"	LSB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019-20	Regular	Veteran
