1430	SJV	5	126	2.86	0	2	0	2	0	6	76	82	0.927	0	0	0	0	2	2	4	50.0	0	0	0	0	0	0	0	0	2021-22	Regular	Veteran
1440	CHY	74	4338	2.88	45	21	4	2	9	208	2171	2379	0.913	0	3	3	16	2	2	4	50.0	8	0	0	0	0	0	0	0	2021-22	Regular	Veteran
2029	STA	37	2229	4.17	6	28	3	1	0	155	1155	1310	0.882	0	0	0	0	1	3	4	25.0	0	0	0	0	0	0	0	0	2021-22	Regular	Rookie
1531	MEM	80	4813	3.53	28	41	8	6	1	283	2624	2907	0.903	0	2	2	14	146	86	232	62.9	7	0	0	0	0	0	0	0	2021-22	Regular	Veteran
2186	MSG	51	2966	3.14	42	7	1	2	1	155	1513	1668	0.907	0	0	0	12	29	25	54	53.7	6	0	0	0	0	0	0	0	2021-22	Regular	Rookie
1574	MIL	8	426	2.39	5	2	0	0	1	17	274	291	0.942	0	0	0	10	9	3	12	75.0	5	0	0	0	0	0	0	0	2021-22	Regular	Veteran
1593	FA	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2021-22	Regular	Veteran
2187	KEL	10	603	2.69	5	4	1	1	2	27	358	385	0.930	0	0	0	2	1	3	4	25.0	1	0	0	0	0	0	0	0	2021-22	Regular	Rookie
1611	SFC	62	3628	3.08	27	29	5	7	7	186	1671	1857	0.900	0	3	3	4	45	40	85	52.9	2	0	0	0	0	0	0	0	2021-22	Regular	Veteran
1939	VSJ	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2021-22	Regular	Veteran
1673	SFC	13	617	4.18	5	5	0	0	0	43	314	357	0.880	0	0	0	2	1	5	6	16.7	1	0	0	0	0	0	0	0	2021-22	Regular	Veteran
2188	OAK	10	475	3.66	2	5	0	1	0	29	240	269	0.892	0	0	0	0	3	4	7	42.9	0	0	0	0	0	0	0	0	2021-22	Regular	Rookie
1687	SAC	80	4787	2.64	49	17	12	7	3	211	2203	2414	0.913	0	2	2	0	0	1	1	0.0	0	0	0	0	0	0	0	0	2021-22	Regular	Veteran
1690	KEL	78	4705	3.26	33	36	6	6	2	256	2523	2779	0.908	0	1	1	10	29	30	59	49.2	5	0	0	0	0	0	0	0	2021-22	Regular	Veteran
2189	ATL	0	0	0.00	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	2021-22	Regular	Rookie
1948	SFC	12	734	3.27	2	7	3	0	0	40	406	446	0.910	0	0	0	0	6	7	13	46.2	0	0	0	0	0	0	0	0	2021-22	Regular	Veteran
